"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.style_1","Input.style_2","Input.style_3","Input.style_4","Input.style_5","Answer.rating_1","Answer.rating_2","Answer.rating_3","Answer.rating_4","Answer.rating_5","Answer.toggleButtonRequired.on","Approve","Reject"
"3Q9SPIIRWIL8OAH37ZOA1UYERJSWA5","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","3ND9UOO81K1S6D60USI2YS9CI8YLWK","A3NND5DLB35WTX","Submitted","Wed Jul 28 06:58:35 PDT 2021","Wed Jul 28 07:04:39 PDT 2021","Sat Jul 31 07:04:39 PDT 2021","","","","364","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_sgd/fivek-2828_ssmtpiaa_sgd.jpg","nicer/fivek-2828_nicer.jpg","ssmtpiaa_cma/fivek-2828_ssmtpiaa_cma.jpg","expert/fivek-2828_expertd.jpg","original/fivek-2828_original.jpg","3.9","4.6","4.5","4.3","4.7","true"
"338431Z1FKESIIUIIOJMFQA2OLHORT","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:19 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:19 PDT 2021","","","3NXNZ5RS1AWIFW4QXN7013J0PN8797","A3ICFB5LP54FO2","Submitted","Wed Jul 28 06:56:39 PDT 2021","Wed Jul 28 06:58:37 PDT 2021","Sat Jul 31 06:58:37 PDT 2021","","","","118","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-1047_ssmtpiaa_cma.jpg","expert/fivek-1047_expertd.jpg","ssmtpiaa_sgd/fivek-1047_ssmtpiaa_sgd.jpg","nicer/fivek-1047_nicer.jpg","original/fivek-1047_original.jpg","6.9","6.9","4.4","7.9","6.8","true"
"373L46LKP65SU3QQCRIK6I72UZDJKC","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","36AHBNMV1RBDX6D8WC220CMNK7XDYW","A2QTL039A5VV3I","Submitted","Wed Jul 28 06:59:24 PDT 2021","Wed Jul 28 06:59:42 PDT 2021","Sat Jul 31 06:59:42 PDT 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_sgd/fivek-2830_ssmtpiaa_sgd.jpg","nicer/fivek-2830_nicer.jpg","ssmtpiaa_cma/fivek-2830_ssmtpiaa_cma.jpg","original/fivek-2830_original.jpg","expert/fivek-2830_expertb.jpg","3.8","7.3","5.5","1.8","10","true"
"31J7RYECZKPWJSS472OFHIOVPIJ1LU","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:19 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:19 PDT 2021","","","3YOH7BII09647IODJI15XQDJMZRKV6","A1LDS7OIWQ150C","Submitted","Wed Jul 28 06:57:57 PDT 2021","Wed Jul 28 06:58:59 PDT 2021","Sat Jul 31 06:58:59 PDT 2021","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","nicer/fivek-1063_nicer.jpg","expert/fivek-1063_experte.jpg","original/fivek-1063_original.jpg","ssmtpiaa_cma/fivek-1063_ssmtpiaa_cma.jpg","ssmtpiaa_sgd/fivek-1063_ssmtpiaa_sgd.jpg","8.2","8.5","7.4","8.7","7.4","true"
"3R6RZGK0XEBW53F1XVXUIEX7N1TVY4","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:14 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:14 PDT 2021","","","3IQ1VMJRYTJ0YY2O4QJKBULQQVEA91","A2KH9SC6A8VQXZ","Submitted","Wed Jul 28 06:57:16 PDT 2021","Wed Jul 28 06:58:55 PDT 2021","Sat Jul 31 06:58:55 PDT 2021","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","nicer/fivek-4673_nicer.jpg","expert/fivek-4673_expertd.jpg","ssmtpiaa_cma/fivek-4673_ssmtpiaa_cma.jpg","original/fivek-4673_original.jpg","ssmtpiaa_sgd/fivek-4673_ssmtpiaa_sgd.jpg","6.5","9.2","2.7","5.3","3.2","true"
"3ROUCZ907ETPL522QW2ILV5XDYXOOK","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","35BLDD71I6WZWDNZJJ4FK51WQ84VZ3","A24A69YAB0UI36","Submitted","Wed Jul 28 06:58:42 PDT 2021","Wed Jul 28 06:59:05 PDT 2021","Sat Jul 31 06:59:05 PDT 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-2831_ssmtpiaa_cma.jpg","ssmtpiaa_sgd/fivek-2831_ssmtpiaa_sgd.jpg","original/fivek-2831_original.jpg","expert/fivek-2831_expertc.jpg","nicer/fivek-2831_nicer.jpg","7.9","2.8","2.9","7.5","7.8","true"
"3XBYQ44Z6O3D36GCDZFRWZO6F8DTWN","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:19 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:19 PDT 2021","","","3Q5ZZ9ZEVOE3EN7X42MP3NATEBV581","A35CL66BEUSJ5Z","Submitted","Wed Jul 28 06:57:29 PDT 2021","Wed Jul 28 06:57:43 PDT 2021","Sat Jul 31 06:57:43 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","original/fivek-1071_original.jpg","nicer/fivek-1071_nicer.jpg","expert/fivek-1071_experta.jpg","ssmtpiaa_cma/fivek-1071_ssmtpiaa_cma.jpg","ssmtpiaa_sgd/fivek-1071_ssmtpiaa_sgd.jpg","8.1","8.2","7","7.4","3.8","true"
"3CZH926SIBDZ5LFVDYKD2L5ES5S4EN","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","338JKRMM26YTD4K7227COBJE98MHAY","ALFCOY0TE8TNG","Submitted","Wed Jul 28 06:57:13 PDT 2021","Wed Jul 28 07:43:51 PDT 2021","Sat Jul 31 07:43:51 PDT 2021","","","","2798","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-2852_ssmtpiaa_cma.jpg","original/fivek-2852_original.jpg","expert/fivek-2852_expertc.jpg","nicer/fivek-2852_nicer.jpg","ssmtpiaa_sgd/fivek-2852_ssmtpiaa_sgd.jpg","7.6","9.2","7.4","9.7","8.1","true"
"3T5ZXGO9DDN45LTP7I53QY71C3IQZW","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:14 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:14 PDT 2021","","","39JEC7537U0MOKCPR5K7970BHQIVC4","A3IMFMZU1SOS3L","Submitted","Wed Jul 28 06:58:21 PDT 2021","Wed Jul 28 06:58:53 PDT 2021","Sat Jul 31 06:58:53 PDT 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-4675_ssmtpiaa_cma.jpg","ssmtpiaa_sgd/fivek-4675_ssmtpiaa_sgd.jpg","expert/fivek-4675_expertb.jpg","original/fivek-4675_original.jpg","nicer/fivek-4675_nicer.jpg","5.1","4.6","8.1","4.6","2.5","true"
"3LB1BGHFL1VHSBBCS0XFHW9MQGDTYM","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:19 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:19 PDT 2021","","","3B3WTRP3DB1BTV7KRBQ55C2SE7N92U","A14FS91WJAXDBN","Submitted","Wed Jul 28 06:59:37 PDT 2021","Wed Jul 28 07:19:09 PDT 2021","Sat Jul 31 07:19:09 PDT 2021","","","","1172","0% (0/0)","0% (0/0)","0% (0/0)","expert/fivek-1073_expertd.jpg","ssmtpiaa_sgd/fivek-1073_ssmtpiaa_sgd.jpg","nicer/fivek-1073_nicer.jpg","original/fivek-1073_original.jpg","ssmtpiaa_cma/fivek-1073_ssmtpiaa_cma.jpg","7.1","6.6","9.1","7.7","6.8","true"
"3BFF0DJK8WBKWPZ3TU5QZALL9VHTS8","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","3BF51CHDTV9XCRMPA0AJZ5710MB0HR","AIBX0FFXVGV3G","Submitted","Wed Jul 28 06:58:13 PDT 2021","Wed Jul 28 07:02:24 PDT 2021","Sat Jul 31 07:02:24 PDT 2021","","","","251","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_sgd/fivek-285_ssmtpiaa_sgd.jpg","expert/fivek-285_experta.jpg","nicer/fivek-285_nicer.jpg","ssmtpiaa_cma/fivek-285_ssmtpiaa_cma.jpg","original/fivek-285_original.jpg","5.9","4.5","6.3","4","6.8","true"
"39RRBHZ0AT0WATP6THZDWL69TVXVZV","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:14 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:14 PDT 2021","","","3C5W7UE9CFPR1VTB49F30O28RFUXMR","A1MT1ZJR1CK533","Submitted","Wed Jul 28 06:58:03 PDT 2021","Wed Jul 28 07:31:50 PDT 2021","Sat Jul 31 07:31:50 PDT 2021","","","","2027","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-4696_ssmtpiaa_cma.jpg","original/fivek-4696_original.jpg","expert/fivek-4696_expertc.jpg","ssmtpiaa_sgd/fivek-4696_ssmtpiaa_sgd.jpg","nicer/fivek-4696_nicer.jpg","7.2","8.5","6.7","9.2","7.7","true"
"3MQKOF1EE1N6MHKFR9FCRV6KCMPWD7","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:19 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:19 PDT 2021","","","3OSWBBLG1EWOX1NYRGG0HYFEI12XD9","A23KAJRDVCVGOE","Submitted","Wed Jul 28 06:57:52 PDT 2021","Wed Jul 28 07:01:56 PDT 2021","Sat Jul 31 07:01:56 PDT 2021","","","","244","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-1081_ssmtpiaa_cma.jpg","original/fivek-1081_original.jpg","nicer/fivek-1081_nicer.jpg","expert/fivek-1081_experte.jpg","ssmtpiaa_sgd/fivek-1081_ssmtpiaa_sgd.jpg","4","6.9","8.2","7.3","3.9","true"
"3R6RZGK0XEBW53F1XVXUIEX7N1TYV7","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","3TEM0PF1Q5WG0BHNO4RT8KS38UHD0U","ALFCOY0TE8TNG","Submitted","Wed Jul 28 06:57:10 PDT 2021","Wed Jul 28 07:40:33 PDT 2021","Sat Jul 31 07:40:33 PDT 2021","","","","2603","0% (0/0)","0% (0/0)","0% (0/0)","ssmtpiaa_cma/fivek-2878_ssmtpiaa_cma.jpg","nicer/fivek-2878_nicer.jpg","ssmtpiaa_sgd/fivek-2878_ssmtpiaa_sgd.jpg","original/fivek-2878_original.jpg","expert/fivek-2878_experta.jpg","7.8","9.3","7.5","8.3","8.2","true"
"3QGHA0EA0IZD7KMVDDO6W5IK91DWB0","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:18 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:18 PDT 2021","","","3XXU1SWE8MUI24EB4U0RIJKXNRKA0P","A23KAJRDVCVGOE","Submitted","Wed Jul 28 06:56:43 PDT 2021","Wed Jul 28 06:57:44 PDT 2021","Sat Jul 31 06:57:44 PDT 2021","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","nicer/fivek-2901_nicer.jpg","expert/fivek-2901_experta.jpg","original/fivek-2901_original.jpg","ssmtpiaa_cma/fivek-2901_ssmtpiaa_cma.jpg","ssmtpiaa_sgd/fivek-2901_ssmtpiaa_sgd.jpg","7.1","4.5","4.9","7.7","5.1","true"
"3YGE63DIN7WCNXJLFXRHCOM1IXGW0E","3U6C37VJ6U46WJ37D79BEQKCUNP1NR","Rate the aesthetics of image editing styles","Given multiple styles applied to an image, rate their aesthetic on a scale from 1 to 10.","image, rating, picture, photo, enhancement, quick","$0.05","Wed Jul 28 06:56:14 PDT 2021","1","BatchId:4515115;OriginalHitTemplateId:928390877;","3600","259200","Fri Jul 30 00:56:14 PDT 2021","","","3TU5ZICBRD0S79QVOUAS1Y5KA7IQ8Z","A1VPJFCJDIXGW7","Submitted","Wed Jul 28 06:58:08 PDT 2021","Wed Jul 28 06:58:50 PDT 2021","Sat Jul 31 06:58:50 PDT 2021","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","nicer/fivek-4715_nicer.jpg","original/fivek-4715_original.jpg","ssmtpiaa_cma/fivek-4715_ssmtpiaa_cma.jpg","expert/fivek-4715_expertb.jpg","ssmtpiaa_sgd/fivek-4715_ssmtpiaa_sgd.jpg","8.8","4.3","2.5","7.8","3.9","true"
