image_id,rating
726122,2.7091836734693877
357532,2.709433962264151
708024,2.7094972067039107
553900,2.71
839714,2.7115384615384617
760545,2.713004484304933
813642,2.7136150234741785
381251,2.7148760330578514
207011,2.7158469945355193
725125,2.716417910447761
595099,2.717171717171717
13499,2.717948717948718
16789,2.719047619047619
23756,2.7196261682242993
18431,2.720833333333333
362908,2.722513089005236
418335,2.722943722943723
203201,2.7232142857142856
703616,2.7254901960784315
814401,2.7257142857142855
409454,2.731060606060606
108390,2.732638888888889
207010,2.7335766423357666
331956,2.7336065573770494
119891,2.734567901234568
206239,2.737037037037037
182112,2.738095238095238
379293,2.7387755102040816
18514,2.7389558232931726
251791,2.739130434782609
20825,2.7394957983193278
424137,2.739669421487603
71712,2.7402135231316724
729084,2.740506329113924
698320,2.7409090909090907
345828,2.741830065359477
693325,2.742424242424242
7289,2.7427536231884058
380680,2.7448559670781894
59460,2.745318352059925
957622,2.7461139896373057
21363,2.7472527472527473
236562,2.7510373443983402
17083,2.751196172248804
240259,2.7525083612040135
105554,2.752688172043011
9123,2.7551020408163267
9416,2.7551020408163267
37072,2.7551020408163267
126822,2.7572463768115942
24518,2.7573221757322175
332866,2.758957654723127
197176,2.759259259259259
138841,2.761029411764706
63242,2.76425855513308
181515,2.7664233576642334
723297,2.7672955974842766
17816,2.767543859649123
383920,2.772727272727273
50476,2.7743589743589743
35748,2.7752293577981653
69994,2.7761194029850746
40094,2.7777777777777777
10786,2.7782805429864252
63738,2.7786259541984735
8943,2.7791164658634537
118102,2.780730897009967
823424,2.782110091743119
24422,2.782426778242678
460267,2.7827050997782705
649485,2.787878787878788
861086,2.788
231233,2.7888446215139444
41314,2.7899159663865545
69945,2.790262172284644
913046,2.792682926829268
30092,2.7928286852589643
725063,2.7939698492462313
4265,2.794573643410853
784429,2.794736842105263
7029,2.7948717948717947
21405,2.797814207650273
369283,2.7984189723320156
28506,2.798611111111111
847565,2.8
409283,2.800738007380074
33625,2.8029556650246303
3791,2.804081632653061
312436,2.804232804232804
641141,2.8056872037914693
48889,2.807531380753138
95217,2.8086956521739133
45421,2.8086956521739133
86530,2.8093525179856114
83554,2.810077519379845
12455,2.811111111111111
105812,2.811111111111111
373519,2.8122270742358078
60343,2.812749003984064
317041,2.8127853881278537
18513,2.814814814814815
114542,2.814935064935065
332542,2.8166089965397925
119381,2.8167701863354035
75616,2.817142857142857
274356,2.8178438661710037
8623,2.8181818181818183
128490,2.8197879858657244
409377,2.8198529411764706
155922,2.8198757763975157
14588,2.8219895287958114
477472,2.8226600985221677
664953,2.823529411764706
863869,2.823529411764706
13435,2.8253968253968256
30613,2.826839826839827
73644,2.8275862068965516
698076,2.8289473684210527
460138,2.8321995464852607
678696,2.832369942196532
921,2.8341708542713566
120727,2.8344155844155843
676788,2.8355555555555556
898715,2.836734693877551
483951,2.8378378378378377
300056,2.838187702265372
763072,2.838709677419355
858884,2.838862559241706
317861,2.8389830508474576
18394,2.8389830508474576
18496,2.83982683982684
779987,2.83982683982684
279350,2.842857142857143
420185,2.84375
334585,2.8440366972477062
5415,2.8444444444444446
2405,2.8454545454545452
823407,2.8472222222222223
858475,2.849246231155779
618380,2.85
21003,2.8502673796791442
349247,2.8517110266159698
65437,2.85663082437276
89850,2.856655290102389
556507,2.8577981651376145
543394,2.858108108108108
828871,2.8595041322314048
859581,2.860576923076923
24313,2.861788617886179
56108,2.8627450980392157
3343,2.8630573248407645
74509,2.8639455782312924
294460,2.8654434250764527
763201,2.8671875
129777,2.8676923076923075
348622,2.8679245283018866
12898,2.87192118226601
763387,2.8721804511278197
239819,2.872611464968153
23375,2.8727272727272726
67745,2.873015873015873
266290,2.8731884057971016
218188,2.8739495798319328
124679,2.876595744680851
280252,2.880851063829787
61911,2.882562277580071
685212,2.88265306122449
124159,2.8836206896551726
49999,2.8843537414965987
765274,2.884816753926702
450617,2.8853046594982077
30694,2.8869565217391306
409370,2.8878923766816142
63920,2.8884758364312266
25532,2.889908256880734
862600,2.890295358649789
475198,2.8904761904761904
122313,2.8919860627177703
604740,2.892857142857143
864774,2.8931297709923665
716381,2.89375
66894,2.897810218978102
9425,2.8979591836734695
32065,2.9
780924,2.900621118012422
23497,2.900900900900901
181516,2.9010600706713783
448160,2.902173913043478
108661,2.9034749034749034
312846,2.9045226130653266
320124,2.905940594059406
664407,2.906735751295337
12222,2.906735751295337
20701,2.9078947368421053
44339,2.909465020576132
2530,2.9107142857142856
227,2.910828025477707
234445,2.911504424778761
23292,2.912037037037037
143091,2.9122257053291536
86670,2.9146757679180886
751566,2.9151785714285716
3936,2.916317991631799
57031,2.9163346613545817
202776,2.9171428571428573
887,2.9174757281553396
851826,2.9178082191780823
58902,2.91796875
119647,2.919254658385093
168336,2.920502092050209
701919,2.924324324324324
379860,2.9243697478991595
242758,2.924398625429553
271881,2.925806451612903
532681,2.926470588235294
12705,2.926829268292683
642406,2.9272727272727272
730333,2.92814371257485
93564,2.9302325581395348
332640,2.93127147766323
78222,2.9318181818181817
322823,2.9320388349514563
249145,2.9322033898305087
445644,2.9322916666666665
91042,2.932475884244373
556210,2.9330143540669855
797869,2.9330143540669855
96251,2.9342105263157894
56125,2.936
81300,2.93609022556391
741956,2.9363057324840764
23346,2.9363636363636365
121993,2.9364548494983276
53945,2.936651583710407
651129,2.9384615384615387
718991,2.9392265193370166
913041,2.9393939393939394
446793,2.9402985074626864
5942,2.9426751592356686
626040,2.9430894308943087
29026,2.943127962085308
449502,2.9432624113475176
9576,2.9451476793248945
13776,2.945273631840796
416752,2.945525291828794
757556,2.9461883408071747
233943,2.946843853820598
365807,2.949324324324324
18732,2.950617283950617
86754,2.950877192982456
409319,2.950943396226415
252311,2.951492537313433
947103,2.9519650655021836
258947,2.9521739130434783
49482,2.953191489361702
924025,2.954022988505747
648995,2.954954954954955
39367,2.9551569506726456
778515,2.9556962025316458
178848,2.9558359621451102
94889,2.9570815450643777
643642,2.959090909090909
7348,2.95910780669145
858286,2.9613526570048307
677472,2.9615384615384617
910914,2.9624413145539905
106222,2.962825278810409
378165,2.9651741293532337
5660,2.9651898734177213
596187,2.9655172413793105
835882,2.965686274509804
292498,2.966966966966967
66053,2.9679144385026737
858007,2.9688715953307394
788765,2.9689119170984455
9580,2.9703389830508473
661829,2.9703703703703703
278774,2.9722222222222223
319060,2.9724770642201834
464252,2.973333333333333
14697,2.9739583333333335
823125,2.9771689497716896
406241,2.977272727272727
473837,2.9775280898876404
912986,2.9775280898876404
874286,2.977777777777778
318904,2.9779735682819384
361432,2.980769230769231
459304,2.9820627802690582
645427,2.982683982683983
450472,2.983164983164983
713527,2.983425414364641
787886,2.9849246231155777
2598,2.986111111111111
182149,2.9865771812080535
54115,2.98744769874477
765395,2.9878048780487805
2113,2.9879032258064515
255590,2.9886792452830186
762139,2.989071038251366
73170,2.989399293286219
802167,2.9909090909090907
150075,2.9909638554216866
425685,2.9911504424778763
26804,2.9917695473251027
7427,2.9923076923076923
122285,2.9930555555555554
165733,2.9936507936507937
746855,2.9938650306748467
406917,2.99438202247191
35531,2.995049504950495
35037,2.9950980392156863
20324,2.995475113122172
915233,2.995633187772926
222748,2.9964285714285714
747615,3.0
246715,3.0
567528,3.0
600733,3.0
2583,3.0
358383,3.0
10250,3.0
1534,3.0
408773,3.003690036900369
252151,3.004032258064516
313071,3.0049019607843137
36283,3.005181347150259
140612,3.00711743772242
181529,3.007142857142857
84910,3.0072463768115942
209321,3.007380073800738
290523,3.0076335877862594
20682,3.0087336244541483
650596,3.0096153846153846
271987,3.009685230024213
12433,3.0098522167487687
30345,3.0125
905315,3.0125786163522013
43963,3.0126582278481013
27031,3.0127659574468084
286591,3.0141242937853105
216762,3.0142045454545454
848197,3.0148698884758365
8597,3.0148698884758365
326430,3.019704433497537
687920,3.0210526315789474
88614,3.021276595744681
74209,3.021897810218978
640107,3.022727272727273
198927,3.0245901639344264
674394,3.0259740259740258
427224,3.026666666666667
234467,3.0268456375838926
28077,3.0277777777777777
159913,3.028776978417266
484048,3.0294117647058822
32159,3.0294117647058822
913042,3.029585798816568
111078,3.03041825095057
417545,3.0309278350515463
11233,3.03125
59070,3.0316205533596836
139676,3.032967032967033
187488,3.0339622641509436
386032,3.0340425531914894
745635,3.0342465753424657
143392,3.034267912772586
144521,3.035573122529644
120350,3.036184210526316
155209,3.0368663594470044
674035,3.0372670807453415
324088,3.0386100386100385
419029,3.0390243902439025
405509,3.0391061452513966
64826,3.04014598540146
143092,3.040625
758239,3.0414746543778803
839949,3.0436893203883497
104394,3.0437710437710437
52586,3.044198895027624
14862,3.0444444444444443
198440,3.0456140350877194
27904,3.046875
1584,3.0471204188481678
602,3.0479041916167664
212830,3.0482758620689654
52901,3.0486486486486486
597692,3.049019607843137
349369,3.049618320610687
12410,3.0497512437810945
17578,3.0497737556561084
378167,3.0526315789473686
32658,3.0530973451327434
168685,3.0534979423868314
664110,3.054421768707483
22248,3.056
110252,3.056390977443609
674118,3.056603773584906
492344,3.057142857142857
30452,3.0585585585585586
764338,3.05859375
648868,3.059090909090909
357191,3.0597014925373136
594,3.059880239520958
387472,3.060344827586207
45374,3.0608695652173914
544090,3.061111111111111
397151,3.0615384615384613
842262,3.062271062271062
296780,3.063025210084034
164382,3.0631229235880397
235689,3.0632911392405062
108643,3.0636704119850187
57479,3.0642570281124497
831071,3.0642857142857145
447061,3.0642857142857145
58023,3.064516129032258
230359,3.0648464163822524
286131,3.0655270655270654
460063,3.0675675675675675
255529,3.0679611650485437
265805,3.06872852233677
263937,3.0694444444444446
212685,3.0701754385964914
46418,3.0711610486891385
814609,3.0714285714285716
269,3.0714285714285716
647403,3.072463768115942
283218,3.072948328267477
1906,3.073394495412844
4172,3.0736434108527133
183915,3.074576271186441
763164,3.074688796680498
726410,3.075
879967,3.0759493670886076
62691,3.076
26927,3.0762331838565022
247705,3.076655052264808
161480,3.076923076923077
163097,3.077294685990338
268,3.07741935483871
128979,3.077639751552795
642731,3.0779816513761467
8201,3.082706766917293
742121,3.082802547770701
361,3.0840336134453783
20771,3.0843881856540083
421111,3.0843881856540083
15221,3.0849056603773586
75411,3.0853242320819114
612757,3.085972850678733
160807,3.0884353741496597
268724,3.088888888888889
5715,3.08955223880597
717084,3.091463414634146
156530,3.0920245398773005
139655,3.092150170648464
446699,3.092233009708738
156285,3.0928792569659445
183993,3.0930232558139537
38198,3.0934579439252334
57487,3.0934959349593494
5567,3.0943396226415096
467663,3.09478672985782
14451,3.0952380952380953
746244,3.095959595959596
816778,3.0961538461538463
12563,3.0961538461538463
678116,3.096330275229358
904157,3.0965517241379312
3382,3.09748427672956
387728,3.0984251968503935
6507,3.099644128113879
885989,3.1
267071,3.1002785515320332
110431,3.100371747211896
501654,3.1015625
647943,3.101769911504425
751903,3.1019417475728157
344517,3.1022364217252396
50324,3.1030042918454934
588565,3.104651162790698
927517,3.105022831050228
766833,3.105820105820106
334879,3.1066666666666665
783574,3.1067961165048543
689802,3.107142857142857
73829,3.107142857142857
217256,3.1075581395348837
240073,3.107883817427386
19621,3.107981220657277
417083,3.111111111111111
330327,3.111111111111111
699565,3.111111111111111
12144,3.1116751269035534
92203,3.1124260355029585
664870,3.1133004926108376
64494,3.1141552511415527
174825,3.1142857142857143
447206,3.1153846153846154
21130,3.1153846153846154
270508,3.1161048689138577
849924,3.116279069767442
612975,3.116279069767442
99715,3.11660777385159
386696,3.117241379310345
144358,3.1174603174603175
402357,3.119205298013245
56748,3.119341563786008
477168,3.1194029850746268
3728,3.12109375
200225,3.121212121212121
642733,3.1221719457013575
314250,3.122448979591837
13523,3.122994652406417
503590,3.1241379310344826
790865,3.1242603550295858
15459,3.1243781094527363
8116,3.125
39415,3.125560538116592
116127,3.125714285714286
14812,3.127659574468085
594803,3.1289198606271778
79101,3.129032258064516
319391,3.1293103448275863
69677,3.1296296296296298
6419,3.1301369863013697
364551,3.130653266331658
227032,3.131004366812227
232819,3.13215859030837
358397,3.1323529411764706
687084,3.1325301204819276
121260,3.132686084142395
814883,3.132947976878613
343043,3.1330645161290325
884,3.133663366336634
316352,3.1338582677165356
117942,3.134020618556701
286266,3.1341107871720117
678766,3.134502923976608
10986,3.1346153846153846
716333,3.135294117647059
86995,3.1357615894039736
112513,3.1358490566037736
295850,3.136094674556213
335291,3.136150234741784
40537,3.1363636363636362
715566,3.1366459627329193
263368,3.137037037037037
239531,3.1375
343494,3.1392405063291138
313780,3.1392405063291138
943160,3.1396396396396398
691148,3.14
508286,3.140151515151515
760400,3.140625
288126,3.1412103746397695
64322,3.141263940520446
108671,3.1417624521072796
893053,3.141891891891892
750013,3.1422222222222222
7431,3.142322097378277
60878,3.142322097378277
150363,3.1432835820895524
323440,3.1433962264150943
793760,3.1435897435897435
815819,3.1443298969072164
82298,3.145348837209302
944894,3.1454545454545455
416599,3.1455938697318007
51974,3.1458333333333335
89273,3.1459074733096086
150129,3.1466275659824046
49443,3.147679324894515
940123,3.1481481481481484
738508,3.1483870967741936
507,3.1486486486486487
73366,3.148854961832061
45291,3.149779735682819
337660,3.15
5069,3.1503496503496504
288737,3.1506276150627617
682249,3.1506849315068495
15734,3.1510416666666665
21774,3.1517857142857144
891833,3.152542372881356
326116,3.1527093596059115
237043,3.152892561983471
18899,3.152892561983471
23168,3.153225806451613
314230,3.1534653465346536
364819,3.1538461538461537
218599,3.15406162464986
65377,3.154255319148936
44321,3.1545064377682404
5931,3.154798761609907
475260,3.1551724137931036
118003,3.155440414507772
370127,3.1556603773584904
88611,3.1559139784946235
15966,3.156756756756757
753449,3.157142857142857
489182,3.157232704402516
650656,3.1581632653061225
85569,3.158450704225352
209776,3.1590106007067136
377417,3.1596638655462184
3875,3.1598360655737703
514212,3.1604938271604937
8637,3.1605839416058394
908917,3.1623376623376624
7929,3.1624548736462095
653571,3.163157894736842
218667,3.1644562334217508
53114,3.1652542372881354
206844,3.1653543307086616
65361,3.1654676258992804
301696,3.165644171779141
84205,3.166023166023166
268424,3.16728624535316
134182,3.1676470588235293
509122,3.16793893129771
163462,3.1684981684981683
71782,3.1684981684981683
826170,3.1686746987951806
230364,3.168918918918919
903287,3.1691176470588234
368153,3.169230769230769
800653,3.16969696969697
457704,3.169724770642202
1037,3.17
47418,3.1703056768558953
52012,3.1717171717171717
123975,3.1726190476190474
633869,3.173076923076923
312737,3.1731843575418996
758254,3.1737089201877935
41344,3.1737288135593222
384757,3.1742738589211617
295735,3.1744186046511627
897297,3.175
173222,3.175141242937853
335130,3.175324675324675
409591,3.175373134328358
161839,3.1758241758241756
275950,3.176
39163,3.1770334928229667
650579,3.1785714285714284
334678,3.1792452830188678
2491,3.18018018018018
17224,3.1809523809523808
173913,3.181058495821727
9548,3.182926829268293
937285,3.183574879227053
380913,3.1845238095238093
163418,3.185053380782918
416979,3.1853281853281854
184707,3.185430463576159
9337,3.1859504132231407
195708,3.185964912280702
63927,3.1865671641791047
839488,3.1875
693782,3.1878453038674035
478686,3.1884057971014492
62065,3.188612099644128
6831,3.188888888888889
120131,3.1890243902439024
413092,3.1894273127753303
153246,3.1902834008097165
446909,3.1904761904761907
90840,3.1907894736842106
836509,3.190954773869347
836704,3.1911764705882355
288475,3.1913043478260867
898692,3.1914893617021276
335029,3.191780821917808
883249,3.1920903954802258
209272,3.1924528301886794
179738,3.192727272727273
419432,3.1932367149758454
184012,3.1940789473684212
203255,3.1942028985507247
495641,3.1945525291828796
105065,3.1956521739130435
119351,3.1961414790996785
278939,3.1963048498845263
421143,3.1964285714285716
695881,3.1964285714285716
766493,3.1965065502183405
4395,3.1969111969111967
452788,3.1969230769230768
7782,3.197324414715719
333836,3.1980676328502415
444310,3.1982758620689653
858077,3.198473282442748
43085,3.1991525423728815
42594,3.2
257180,3.2
34305,3.2
83072,3.2007575757575757
116143,3.2013422818791946
304232,3.201388888888889
8271,3.2014652014652016
20674,3.2016460905349793
218820,3.201729106628242
39122,3.2018779342723005
368253,3.202054794520548
298429,3.202127659574468
6159,3.20265780730897
176435,3.202749140893471
140567,3.2027649769585254
173499,3.202857142857143
273942,3.2028985507246377
27202,3.2033898305084745
95321,3.2034632034632033
419388,3.2034632034632033
6380,3.2036363636363636
5299,3.204301075268817
70483,3.204379562043796
720025,3.2044198895027622
399346,3.2046332046332044
591724,3.2058823529411766
30348,3.2060085836909873
417729,3.2060301507537687
814003,3.206060606060606
24181,3.20746887966805
846673,3.207885304659498
859270,3.207920792079208
27166,3.2085106382978723
317772,3.20863309352518
3754,3.2086614173228347
70657,3.209964412811388
113464,3.2111111111111112
12973,3.211267605633803
723160,3.2115384615384617
3590,3.211764705882353
594755,3.2119565217391304
3315,3.212025316455696
937219,3.2126436781609193
110003,3.212686567164179
535538,3.2127659574468086
66281,3.2134831460674156
273048,3.2139423076923075
268762,3.2140221402214024
260329,3.2155172413793105
251910,3.216
283150,3.2160493827160495
318386,3.2162162162162162
21448,3.2162162162162162
254109,3.2167630057803467
82441,3.2167832167832167
265830,3.2171052631578947
12910,3.217171717171717
123892,3.217241379310345
173774,3.2175141242937855
1035,3.217821782178218
248827,3.217857142857143
276525,3.2180094786729856
67174,3.2180851063829787
90008,3.2181208053691277
106199,3.2183406113537116
14133,3.2184466019417477
481616,3.2185792349726774
73344,3.2193308550185873
25057,3.21978021978022
63839,3.220149253731343
62323,3.2203389830508473
158905,3.2209302325581395
350932,3.2218181818181817
287434,3.2222222222222223
777717,3.2222222222222223
916882,3.2222222222222223
218974,3.222841225626741
451225,3.2235649546827796
9039,3.224
821454,3.2240437158469946
473656,3.2241379310344827
