,image_id,orig_nima_vgg16_score,orig_nima_mobilenetv2_score,orig_ia_fine_score,orig_ia_pre_score,orig_ia_pre_styles_change,dist_nima_vgg16_score,dist_nima_mobilenetv2_score,dist_ia_fine_score,dist_ia_pre_score,dist_ia_pre_styles_change,dist_filters
10,pexels-photo-724255,4.814102053642273,4.541298747062683,4.594241082668304,0.1325354427099228,"[-0.65149986743927, 0.7645601630210876, -0.2614951431751251, 0.5037765502929688, 0.26298266649246216, 0.4317835569381714, 0.12367592751979828, 0.09196899086236954, -0.013504058122634888]",4.713989198207855,4.332832396030426,4.3556612730026245,0.05597340688109398,"[-0.789633572101593, 0.7969921827316284, -0.16643953323364258, 0.3925570547580719, 0.380670428276062, 0.28946325182914734, 0.11410340666770935, 0.29091376066207886, -0.13047924637794495]","[0.4849165975701968, 0.5247840228123906, 0.5703643934626144, 0.11550462787827875, -0.7109339108336177, -0.645829013659108, -0.41006552579845157, -0.351923581100283]"
11,pexels-photo-2891250,5.028055310249329,5.026225447654724,4.977370202541351,0.4179244637489319,"[-0.0850096121430397, 0.3031821548938751, -0.2344774305820465, 0.32083824276924133, -0.016364187002182007, 0.1382177621126175, 0.11981628090143204, 0.09026916325092316, 0.012355249375104904]",4.813244938850403,5.143786668777466,5.0674062967300415,0.4029606580734253,"[-0.1610719859600067, 0.5233476758003235, -0.13410446047782898, 0.21836546063423157, 0.5046481490135193, 0.3740541338920593, 0.09915660321712494, 0.4227578341960907, -0.3363276720046997]","[0.5976073413701326, 0.4227282489050319, -0.9957023922213599, 0.7480380890403542, -0.4647736659643218, 0.5275676164870609, -0.8349628240207765, -0.4229096159307355]"
12,pexels-photo-2386466,5.377011299133301,5.145633220672607,5.181143283843994,0.4150010645389557,"[0.16995319724082947, -0.3040831983089447, 0.4406251907348633, 0.0741528570652008, 0.38998711109161377, -0.26570916175842285, 0.29543739557266235, 0.5461047291755676, -0.354518860578537]",5.299280881881714,5.267038345336914,5.32368540763855,0.3784359395503998,"[-0.09851769357919693, 0.12967075407505035, 0.14758139848709106, 0.33001992106437683, 0.3846750855445862, 0.022044384852051735, 0.24605000019073486, 0.3437478244304657, -0.1762268990278244]","[-0.38581427260904255, -0.062191704081634436, -0.061467389985643495, -0.6146675990924519, -0.07204206594280937, 0.3009722491810569, -0.22290195798063972, 0.2796202867142352]"
13,pexels-photo-1039083,4.867432713508606,4.717373847961426,4.615488648414612,0.1183411255478859,"[-0.4822458028793335, 0.7424408793449402, -0.23012492060661316, 0.5654771327972412, 0.3313624858856201, 0.2796218991279602, 0.13915954530239105, -0.12580671906471252, 0.1298789083957672]",4.965617060661316,4.615120887756348,4.537096619606018,0.06105298548936844,"[-0.6535527110099792, 0.9850762486457825, -0.1445571482181549, 0.8080548048019409, 0.3872966766357422, 0.36089468002319336, 0.14360925555229187, -0.07642436772584915, 0.16154798865318298]","[0.7240024370000591, 0.1654269786618714, -0.7548038247091586, 0.3999544238495263, 0.395969397901895, -0.14971962678826256, 0.20344077665717797, -0.2623622242013637]"
14,pexels-photo-1229852,5.267865061759949,5.161961317062378,5.176007151603699,0.23232769966125488,"[-1.2248947620391846, 1.6189225912094116, -0.4339766502380371, 1.1523898839950562, 0.29713284969329834, 0.4159194231033325, 0.10476867854595184, -0.11032188683748245, -0.16138672828674316]",5.19572913646698,4.574199616909027,4.513893127441406,0.3637585937976837,"[-0.9365705251693726, 1.2256852388381958, -0.44460153579711914, 0.8585548400878906, 0.30111992359161377, 0.37661588191986084, 0.08215801417827606, 0.47620347142219543, -0.6121047139167786]","[0.45848067650733637, -0.6360749128244874, -0.9571580539592455, 0.924859127435361, -0.11236574099885832, -0.6536038683490675, -0.7533768199818343, -0.17004156520970803]"
15,pexels-photo-129044,4.450821876525879,4.083105027675629,4.145767092704773,0.03476572409272194,"[-0.4023195505142212, 0.8089057803153992, -0.8129075765609741, 0.37497588992118835, 0.6640434861183167, 0.6022428870201111, -0.054741278290748596, 0.7588996887207031, -1.202317714691162]",4.290385842323303,4.81222540140152,4.836423397064209,0.03710528835654259,"[-0.934934139251709, 1.6485272645950317, -1.0009512901306152, 0.5516843795776367, 1.1678334474563599, 0.845481276512146, -0.09085971117019653, 1.0537220239639282, -1.4272844791412354]","[0.3134530399847457, -0.4571904121731789, 0.5240651521271102, -0.23460985075482177, 0.5392341530796216, 0.26854353593376246, -0.4649295871435408, 0.9243755444372825]"
16,pexels-photo-879486,4.945627152919769,4.962453842163086,4.894912838935852,0.5222831964492798,"[-0.20978611707687378, 0.28828147053718567, -0.12713581323623657, 0.29306402802467346, 0.039615824818611145, 0.19324368238449097, 0.14036518335342407, -0.10045010596513748, -0.03322838991880417]",4.6479105949401855,5.018391013145447,5.024288892745972,0.19936303794384003,"[-0.36115968227386475, 0.589335024356842, -0.3251088261604309, 0.2273639738559723, 0.20089195668697357, 0.25066080689430237, 0.13287703692913055, 0.41556453704833984, -0.383708119392395]","[0.001336405798267215, -0.9268076919257571, -0.07443863207702073, 0.4915712769120333, -0.7377448264848432, 0.8870365002822844, 0.3019968338353891, 0.06908905651481412]"
17,pexels-photo-1548864,4.890184998512268,4.654078483581543,4.567979872226715,0.28211498260498047,"[-0.47076553106307983, 0.4244500696659088, 0.20278826355934143, 0.07641693949699402, 0.33199262619018555, 0.23589372634887695, 0.1829756796360016, 0.3671466112136841, -0.015652969479560852]",4.554359316825867,4.03176486492157,3.9145880937576294,0.07557658851146698,"[-0.4912679195404053, 0.8537160754203796, 0.02723362296819687, 0.5076544284820557, 0.4332270622253418, 0.9559616446495056, 0.11163666099309921, 0.7051122784614563, -0.5257329940795898]","[0.1084978947158175, -0.5583158456732771, -0.33831043542900674, 0.8160565948151237, 0.10004022497763732, -0.3828844726865184, -0.1004002351935187, -0.10055749293331773]"
18,pexels-photo-681333,5.442570447921753,4.896353781223297,4.940031170845032,0.2639487087726593,"[-0.8273857235908508, 0.8022941946983337, -0.5098903179168701, 0.3003052771091461, 0.4994450509548187, 0.003428542986512184, 0.10128502547740936, 0.37493908405303955, -0.5258982181549072]",5.020294189453125,4.876126348972321,4.985422194004059,0.1599877029657364,"[-0.8664199113845825, 1.110082983970642, -0.9074552059173584, 0.3287207782268524, 0.20158112049102783, 0.35663923621177673, -0.021394312381744385, 0.32335472106933594, -0.41015708446502686]","[0.08993968166867972, -0.755076959242154, -0.17777298253046325, 0.6846313205600429, 0.7811723201467893, 0.0068890718035892196, 0.1487114705887067, -0.6118549236609838]"
19,pexels-photo-1391446,4.512276649475098,4.5827484130859375,4.71735954284668,0.49776509404182434,"[-0.6823417544364929, 0.6282823085784912, -0.5469522476196289, -0.013859778642654419, 0.1778331995010376, -0.43089574575424194, 0.0999748557806015, -0.8192413449287415, 0.7527568936347961]",4.751585423946381,4.226701855659485,4.144664704799652,0.06824701279401779,"[-0.8740352988243103, 0.9451616406440735, -0.9787253141403198, 0.09905824065208435, 0.20898957550525665, -0.5041272640228271, 0.016674041748046875, -0.3603166341781616, 0.4402196705341339]","[0.15658106320078669, 0.5857799743642402, 0.8264021247761453, -0.6554703747133273, 0.5321370871737727, 0.7130727571651212, -0.7262402914648962, 0.14533141463704258]"
20,pexels-photo-234881,5.12910783290863,5.075353384017944,5.163432359695435,0.28547030687332153,"[-0.0018795132637023926, -0.5247747302055359, 0.9694032669067383, -0.06930193305015564, 0.6769298315048218, -0.3454999327659607, 0.333635151386261, 1.1650079488754272, -0.7316282987594604]",4.987834095954895,4.934609532356262,4.945372641086578,0.39681684970855713,"[0.031888701021671295, 0.07780253887176514, 0.45423364639282227, 0.08604273200035095, 1.0319721698760986, 0.004167640581727028, 0.17577970027923584, 1.105053186416626, -0.7402247786521912]","[0.6456565373509155, 0.08267237263566773, 0.7589661547305273, 0.627638971727007, -0.06668678969868735, 0.7714317082522559, 0.32828484264695756, -0.19771684601650974]"
21,pexels-photo-2479844,5.179185271263123,4.960904121398926,4.91098940372467,0.2959384024143219,"[-0.7490056157112122, 0.8876743316650391, -0.46907705068588257, 0.4038759171962738, 0.16727176308631897, 0.15289486944675446, 0.07394037395715714, -0.3527483642101288, 0.17812399566173553]",4.834074079990387,5.005115270614624,5.070620775222778,0.16144761443138123,"[-1.0165294408798218, 1.0633225440979004, -0.7175233364105225, 0.654505729675293, 0.08883917331695557, 0.2416849136352539, 0.06833349168300629, 0.016245774924755096, 0.055690325796604156]","[-0.33514329475924476, -0.9311285549677755, 0.4045157394131662, -0.3379687048008524, 0.24736624731582357, 0.5186364939050327, 0.9943141513758624, -0.5655992914256165]"
22,pexels-photo-2980467,5.15750527381897,5.084144473075867,5.132274627685547,0.07203557342290878,"[-0.6023876070976257, 0.5910304188728333, -0.11080247908830643, 0.011384129524230957, 0.5580397844314575, 0.20748914778232574, 0.14490921795368195, 0.14036183059215546, 0.21341410279273987]",5.056917071342468,4.686489999294281,4.739578366279602,0.0819070041179657,"[-0.5136693120002747, 0.6272888779640198, -0.2434396743774414, 0.08177468180656433, 0.43622708320617676, 0.15384557843208313, 0.1413065642118454, 0.21333932876586914, 0.12008784711360931]","[0.7586697411438601, 0.9405348501379378, 0.8843800495197858, 0.6126804908726438, 0.9332346088283592, -0.47465463992461876, 0.6891083001567264, -0.8707802378519904]"
23,pexels-photo-1447771,4.9314433336257935,4.550632536411285,4.557585716247559,0.6125136613845825,"[-0.5030240416526794, 0.9086165428161621, -0.231952965259552, 0.81076979637146, 0.19603778421878815, 0.6976720690727234, 0.12341312319040298, 0.2650993764400482, -0.3722701668739319]",5.071748495101929,4.354578852653503,4.347879886627197,0.4749297499656677,"[-0.15430176258087158, 0.5399314761161804, 0.3373068869113922, 0.5827001333236694, 0.29874905943870544, 0.46166548132896423, 0.17185866832733154, 0.40539661049842834, -0.23125578463077545]","[0.7060442045438329, 0.7021457431907299, -0.8588131951921203, 0.6357536536205319, 0.29372516262713555, 0.7442493841077169, 0.18780549885510256, 0.5885456261375603]"
24,pexels-photo-1829151,4.868887960910797,4.589667916297913,4.639241099357605,0.49226656556129456,"[-0.3706463873386383, 0.3923436999320984, 0.000504620373249054, 0.20004281401634216, 0.24750922620296478, 0.2148517668247223, 0.14508646726608276, 0.42531734704971313, 0.051538340747356415]",4.920452237129211,4.654176235198975,4.714267253875732,0.7834959030151367,"[-0.8381378650665283, 0.7307018041610718, -0.29830580949783325, 0.4305501878261566, 0.18142718076705933, 0.0940793827176094, 0.14110615849494934, 0.044085659086704254, 0.5586020350456238]","[-0.8438778404455616, -0.352066482082078, 0.7947485632784714, 0.5318115139115216, -0.011999710718862078, 0.7716347234525538, -0.480099222609631, -0.5301407873322754]"
25,pexels-photo-823690,5.361519455909729,5.003133416175842,5.035368800163269,0.8459473848342896,"[-0.9744259119033813, 0.5315660238265991, -0.26446533203125, -0.05616755783557892, 0.2910245656967163, -0.2712709307670593, 0.10290087759494781, 0.32619962096214294, 0.2882574498653412]",5.28016984462738,4.827711582183838,4.811127781867981,0.12060660123825073,"[-0.31050580739974976, 0.548003613948822, -0.23259806632995605, 0.26141807436943054, 0.4109876751899719, 0.45975393056869507, 0.08587490767240524, 0.5853132009506226, -0.3404330313205719]","[0.9141107016269487, -0.7075943768623476, 0.9953645617079654, 0.669743052285446, -0.7280187119685979, 0.11356873652235633, 0.09869639766887017, -0.6001736012026997]"
26,pexels-photo-1325486,5.868290066719055,4.787158370018005,4.805564284324646,0.2955178916454315,"[-0.4763144254684448, 0.29897716641426086, 0.15300005674362183, 0.02800220251083374, 0.3999708890914917, 0.41443535685539246, 0.18558166921138763, -0.145428866147995, 0.5102894902229309]",5.580178499221802,4.929665625095367,4.976447224617004,0.011322898790240288,"[-0.425223171710968, 0.2732177972793579, -0.06304831057786942, 0.15013843774795532, 0.14303448796272278, 0.10441576689481735, 0.2372669130563736, -0.9091264009475708, 0.5628175139427185]","[0.6149999397583599, 0.6594928862309792, 0.35402017289001875, 0.8203580040491338, 0.383337749483895, 0.16811751803506692, 0.13203739311260243, -0.46510535093961014]"
27,pexels-photo-690782,5.4432618618011475,4.852558076381683,4.888995289802551,0.14241917431354523,"[0.26462799310684204, -0.18906870484352112, 0.21851804852485657, -0.08864191174507141, 0.4840543270111084, -0.047703661024570465, 0.17799831926822662, 0.16943326592445374, 0.27648118138313293]",5.326861143112183,5.041183233261108,5.037525296211243,0.14037536084651947,"[0.11447416990995407, -0.18405629694461823, 0.16559892892837524, 0.009170591831207275, 0.003040000796318054, -0.03457228094339371, 0.17251767218112946, 0.3314337134361267, -0.021891258656978607]","[-0.9047760626012193, 0.8378140557628444, -0.08375122036417681, 0.47870859884713113, 0.7205277095187395, -0.9224111458541733, 0.5501926639948518, -0.21914274392375033]"
28,pexels-photo-1857303,4.970843195915222,4.596757292747498,4.65813934803009,0.47018498182296753,"[-0.8079383373260498, 0.5985551476478577, -0.6901096105575562, 0.20267567038536072, 0.3726942241191864, -0.14486968517303467, 0.07371343672275543, -0.3690199851989746, 0.40942758321762085]",5.2099573612213135,4.726735055446625,4.764702916145325,0.2877007722854614,"[-0.2508552670478821, 0.6258606910705566, -0.27815571427345276, 0.5310627222061157, 0.2823704779148102, 0.3451920449733734, 0.05114296078681946, 0.011549435555934906, -0.12034351378679276]","[-0.459391314279588, 0.95791245090874, 0.6383660578717878, -0.1587011503092317, 0.20684759739773328, -0.27483629376630936, 0.3848251781777363, -0.20860425360088075]"
29,pexels-photo-2112355,5.19288182258606,4.696976542472839,4.7256821393966675,0.8880952000617981,"[-1.2727936506271362, 1.1746169328689575, -0.24611330032348633, 0.36292949318885803, 0.30509042739868164, -0.14199160039424896, 0.1676768809556961, -0.7833611369132996, 1.251983404159546]",5.0387150049209595,4.58829402923584,4.613351821899414,0.4832678735256195,"[-0.6788462400436401, 0.9372933506965637, -0.3433639407157898, 0.6886215209960938, 0.2835026979446411, 0.2561061382293701, 0.09769832342863083, -0.26393669843673706, 0.1699874997138977]","[0.39102713418940915, 0.12664600958359018, -0.17184557336339967, -0.054107373291471195, 0.6285934202680401, 0.9282278748950858, -0.7381886433462159, -0.2734739331853515]"
30,pexels-photo-580614,4.933343529701233,4.5710620284080505,4.525661468505859,0.4177078902721405,"[-1.170364260673523, 1.307852864265442, -0.3661644458770752, 0.8441987037658691, 0.2737424969673157, 0.42841991782188416, 0.1172192245721817, 0.0913490429520607, -0.14501018822193146]",4.786725044250488,4.157995283603668,4.120121896266937,0.18436910212039948,"[-0.7183126211166382, 0.38821110129356384, -0.3819100260734558, 0.07912418246269226, -0.017480790615081787, -0.06602317839860916, 0.10361000895500183, 0.25751927495002747, -0.23567476868629456]","[0.0674510849777945, 0.9675675245493158, -0.24924383942519013, 0.5104542468176991, -0.6071589782791114, -0.8779256150361459, 0.855037918161065, 0.12532424570606415]"
31,pexels-photo-2127718,5.298489332199097,4.529621005058289,4.512147903442383,0.37415602803230286,"[-0.9535171985626221, 0.7015945315361023, -0.01177515834569931, 0.3127867877483368, 0.16956675052642822, -0.21413609385490417, 0.18107832968235016, 0.3089548647403717, 0.09409147500991821]",4.993325173854828,4.090412259101868,4.08940851688385,0.2136732041835785,"[-0.8784915208816528, 0.6348443627357483, -0.28456345200538635, 0.27769526839256287, 0.25480014085769653, -0.36570650339126587, 0.1408754289150238, 0.22393754124641418, 0.018758423626422882]","[0.7329690505649173, 0.26974796394568656, 0.6602045028660632, -0.4638559467314427, -0.20811231928773233, -0.5117146160231125, -0.419289310182015, -0.6923102772284724]"
32,pexels-photo-678448,5.331134796142578,5.471387505531311,5.3697651624679565,0.6442748308181763,"[-0.605453372001648, 0.23556336760520935, 0.2891225516796112, -0.06299370527267456, 0.26699426770210266, -0.13602647185325623, 0.2600717544555664, 0.46166282892227173, 0.3425609767436981]",5.145238041877747,5.30167818069458,5.226377248764038,0.6370468735694885,"[-0.3845280110836029, -0.1053924709558487, 0.5524605512619019, -0.2564351260662079, 0.2645284831523895, -0.3608344793319702, 0.270896852016449, -0.041083477437496185, 0.6684774160385132]","[0.6925084287931498, 0.9188440349769369, -0.17038509415933079, -0.6774513873135277, 0.013674869685977198, -0.30953173258234146, 0.2643178545121623, -0.27963319939630793]"
33,pexels-photo-1056575,5.2827852964401245,4.874938130378723,4.9782562255859375,0.3892090320587158,"[-1.187983512878418, 1.0275105237960815, -0.04035232216119766, 0.39991000294685364, 0.28943800926208496, 0.03334721177816391, 0.24131691455841064, -0.3524898290634155, 0.8616629242897034]",5.1927632093429565,5.033937692642212,5.075200796127319,0.1731247752904892,"[-1.0321003198623657, 0.9192174673080444, 0.1861630380153656, 0.5973395109176636, 0.20355866849422455, 0.1790902018547058, 0.23655998706817627, -0.2783910930156708, 0.9478875398635864]","[-0.23772918847512914, -0.3412204462334898, -0.5203755257191356, 0.048579882885891434, -0.811939885643278, 0.9637482051831014, 0.13914440489159574, -0.6707842902177794]"
34,pexels-photo-1770953,5.156876444816589,4.585521817207336,4.593232274055481,0.8872057199478149,"[-0.7175582647323608, 0.3153350055217743, 0.7005959749221802, 0.23085278272628784, -0.004626214504241943, -0.29351478815078735, 0.3172535300254822, 0.1925266683101654, 0.7976913452148438]",5.463169813156128,5.012733340263367,4.915854036808014,0.6318672895431519,"[-0.7856158018112183, 0.7890293002128601, -0.07226420193910599, 0.4797951281070709, -0.07912901043891907, -0.0004431363195180893, 0.15339981019496918, -0.8458243012428284, 0.7544590830802917]","[-0.42727998965097713, -0.045059718935719806, -0.326146421293118, 0.8411104869519677, 0.18253971928707835, 0.7876958213331133, 0.9184585689281033, -0.7830275339964665]"
35,pexels-photo-2230447,5.644173622131348,5.1111555099487305,5.152086615562439,0.7911195755004883,"[-0.3031121790409088, 0.36980360746383667, 0.129226952791214, 0.10070130228996277, 0.3254384696483612, 0.25188618898391724, 0.16853292286396027, 0.19457243382930756, -0.09936554729938507]",5.676903128623962,5.140314698219299,5.224592089653015,0.15406817197799683,"[-0.41696518659591675, 0.8408355116844177, -0.026773177087306976, 0.09244808554649353, 0.5328236818313599, 0.6042705774307251, 0.1363711804151535, 0.029084883630275726, -0.09905212372541428]","[0.4053773184094436, 0.12303389430483236, 0.12807504810952564, 0.2338589998649807, 0.3850865186394725, -0.18678198443758465, 0.8102054371904897, -0.8909763810779858]"
36,pexels-photo-218719,4.837874472141266,4.588000178337097,4.5278725028038025,0.4973320960998535,"[-0.40244993567466736, 0.6347373127937317, 0.1977388858795166, 0.4361756145954132, 0.5631049871444702, 0.49461567401885986, 0.14862626791000366, 0.4606838822364807, -0.48105472326278687]",4.720813632011414,4.033626616001129,4.122241139411926,0.4798840880393982,"[-0.38784685730934143, 0.44459500908851624, -0.39751362800598145, 0.09390994906425476, 0.517947793006897, -0.02075800858438015, 0.08654521405696869, 0.5045789480209351, -0.6122531294822693]","[-0.7142289294208506, -0.5374999665320548, -0.23296846892934941, -0.212078026422565, -0.9547966307124187, -0.9068736954676762, 0.12636602854513157, -0.8014537556449872]"
37,pexels-photo-2761206,5.148614048957825,4.80314314365387,4.7790417075157166,0.669425368309021,"[-0.8601176738739014, 1.0242400169372559, -0.4366799592971802, 0.3882775604724884, 0.6383923888206482, 0.5763098001480103, 0.0506473183631897, -0.22765213251113892, -0.021162524819374084]",4.775003492832184,5.104954838752747,5.0698524713516235,0.9240816235542297,"[-1.1831610202789307, 0.7985261082649231, -0.029031671583652496, 0.2114826738834381, 0.7781685590744019, 0.4430096447467804, 0.046368345618247986, -0.004664219915866852, -0.07380430400371552]","[-0.14935954671830132, -0.2591947253593987, 0.690749313947522, 0.2423022750437056, 0.31632447721943135, 0.8588138631186397, 0.1866956930495698, 0.15748373046291775]"
38,pexels-photo-3184163,4.7441887855529785,4.03567373752594,4.009415507316589,0.08816678822040558,"[-0.3736128807067871, 0.9935094714164734, -0.5392862558364868, 0.3957323133945465, 0.3817155957221985, 0.43011102080345154, 0.0534883588552475, 0.5380019545555115, -0.42736881971359253]",4.761752188205719,4.253289103507996,4.259166717529297,0.2453571856021881,"[-0.48237305879592896, 0.5315573215484619, -0.6010839939117432, 0.09224304556846619, 0.09071698784828186, 0.08546056598424911, 0.022535666823387146, -0.07744086533784866, -0.1745140552520752]","[0.9372848386154129, -0.11583612799016185, 0.3612428431187915, 0.6181941203802801, -0.9090611860561286, -0.5920089844845537, 0.9778829194651415, -0.27256837274664014]"
