,image_id,ava_score,orig_nima_vgg16_score,orig_nima_mobilenetv2_score,orig_ia_fine_score,orig_ia_pre_score,orig_ia_pre_styles_change,dist_nima_vgg16_score,dist_nima_mobilenetv2_score,dist_ia_fine_score,dist_ia_pre_score,dist_ia_pre_styles_change,dist_filters
10,54599,8.296296296296296,5.753325819969177,5.2601683139801025,5.298900604248047,0.05876389518380165,"[-0.2554016709327698, 0.0943860337138176, 0.5465795993804932, -0.47439074516296387, 0.08420386910438538, 0.10401082783937454, 0.18414616584777832, 0.2360706925392151, 0.6377716064453125]",5.7720863819122314,5.245614051818848,5.2580225467681885,0.08247912675142288,"[-0.11620240658521652, 0.008185161277651787, 0.4725905656814575, -0.5336159467697144, 0.11895334720611572, 0.10098467022180557, 0.1757984310388565, 0.2625502645969391, 0.4716538190841675]","[0.35027251369674506, 0.21105325903518435, 0.9402615309392932, 0.3808616630796102, 0.829971877437472, -0.49575152933781785, -0.4527326172088406, 0.5035153658965374]"
11,335951,8.270967741935484,6.285678148269653,5.465949773788452,5.508761405944824,0.12926001846790314,"[-0.6099830865859985, 0.9176908731460571, -0.2896938621997833, 0.4246163070201874, 0.4671742916107178, 0.3630768060684204, 0.11649660766124725, -0.3926317095756531, 0.2560957372188568]",5.5801427364349365,5.432092547416687,5.495361089706421,0.15294907987117767,"[-0.7735413312911987, 0.9527662396430969, -0.4757934808731079, 0.32156112790107727, 0.36192554235458374, 0.2556229829788208, 0.09854663908481598, -0.4864576458930969, 0.6889016628265381]","[-0.28327591343187475, -0.7942220852015904, -0.40016071053384095, 0.851766514820139, 0.7476983604497753, 0.2604625022810194, 0.2758992987727049, 0.45373897513206196]"
12,106707,8.269521410579346,6.153837442398071,4.802911877632141,4.784592986106873,0.05793076381087303,"[-0.5316550135612488, -0.05736904591321945, 0.7720009088516235, -0.6395382881164551, 0.30638325214385986, -0.2819287180900574, 0.35522234439849854, 0.1619168221950531, 0.6375647187232971]",6.244000196456909,4.897702634334564,4.917885661125183,0.12696635723114014,"[-0.6692091226577759, 0.08657059073448181, 0.8121198415756226, -0.29649001359939575, 0.20321331918239594, -0.37012678384780884, 0.3660280406475067, 0.0768057256937027, 0.6551589369773865]","[-0.352607533130048, 0.4602776608983963, -0.34343637836645935, -0.1654064758877154, -0.9257011557478594, 0.05020355178644231, 0.8022691219188252, 0.6753002346007693]"
13,455658,8.250996015936256,6.024817228317261,4.82145220041275,4.854608178138733,0.3427632451057434,"[-0.07963209599256516, 0.23160970211029053, -0.14606916904449463, -0.28126823902130127, 0.5017009973526001, -0.1386079043149948, 0.12911884486675262, 0.17636919021606445, -0.0525558739900589]",5.925177335739136,4.781944155693054,4.819667339324951,0.4401796758174896,"[-0.10765070468187332, 0.37329626083374023, -0.25936758518218994, -0.12845410406589508, 0.44879037141799927, -0.021152889356017113, 0.10891097784042358, 0.05115782469511032, 0.013273589313030243]","[-0.25643613667342136, 0.1293319915118798, -0.8109075898250513, -0.9512649111728051, -0.9661428679846331, 0.4847475764318383, 0.22353281137826286, 0.17263196586444507]"
14,111547,8.25,5.722514390945435,4.8803845047950745,4.776697158813477,0.16880668699741364,"[0.06998919695615768, 0.2569364309310913, 1.036218285560608, 0.18661314249038696, 0.46067413687705994, 0.5283223986625671, 0.1738830953836441, 1.1770395040512085, -0.9425110816955566]",5.642070770263672,4.769585132598877,4.675368666648865,0.19414407014846802,"[0.052972257137298584, 0.32079777121543884, 0.8572584986686707, 0.32230278849601746, 0.442287802696228, 0.6111400127410889, 0.15993954241275787, 1.3853806257247925, -1.2389628887176514]","[-0.04433950356728955, 0.829955914229269, -0.015172041684423654, -0.6193275297029912, -0.025698713691563624, -0.3239820325868872, 0.4661543312481453, 0.12983761830807095]"
15,957982,8.23943661971831,5.172956585884094,5.168209075927734,5.173925161361694,0.034249696880578995,"[-0.9945183992385864, 1.8388158082962036, -1.0643490552902222, 0.9101228713989258, 0.6036674976348877, 0.4751255512237549, 0.049816861748695374, -0.6120530366897583, 0.7682989239692688]",5.1359593868255615,4.909781515598297,4.906992018222809,0.020876316353678703,"[-1.0887013673782349, 1.7511054277420044, -0.8284109830856323, 0.5768882036209106, 0.7639845609664917, 0.6736957430839539, 0.05682811886072159, -0.3681851327419281, 0.4061073660850525]","[0.4786343974945402, -0.773294606371641, -0.22979216808063718, -0.32207829647824915, 0.628826942647418, 0.4036619321647972, -0.6351634944096296, -0.09480740638311946]"
16,460153,8.232704402515724,5.827447772026062,5.535141229629517,5.459723472595215,0.1123361811041832,"[-0.5119546055793762, 0.6333281397819519, -0.43814271688461304, 0.14014169573783875, 0.47806984186172485, -0.06464014202356339, 0.12398923188447952, -0.6430771350860596, 0.6689572930335999]",5.576217174530029,4.996035695075989,5.074049234390259,0.07527893781661987,"[-0.601854145526886, 0.7192252278327942, -0.47114741802215576, 0.35629555583000183, 0.43043282628059387, -0.051386840641498566, 0.15349802374839783, -0.489620566368103, 0.7127333283424377]","[-0.5404120481459531, 0.4556945160418604, -0.46257588891954704, 0.864339280826836, -0.8479369734041204, -0.6190225023160147, 0.9550739334442657, -0.7805633408663781]"
17,316307,8.2,6.088148355484009,4.740404188632965,4.850777685642242,0.296658456325531,"[-0.10984181612730026, 0.050968535244464874, 0.39345425367355347, -0.19886499643325806, 0.3430652618408203, -0.022718271240592003, 0.18503513932228088, 0.5007396340370178, 0.07129988819360733]",5.478326678276062,4.614471793174744,4.647861421108246,0.24816705286502838,"[-0.12240157276391983, 0.13961616158485413, 0.38172951340675354, -0.1441551297903061, 0.3587144613265991, 0.10264451801776886, 0.17882026731967926, 0.3596091866493225, 0.1492081880569458]","[0.7124876723814422, -0.9383262003849975, 0.4761303474680776, -0.5688424059561079, -0.7328611855402318, 0.2950451693128149, 0.7979243077053413, 0.18731021825735295]"
18,492106,8.193877551020408,5.727936029434204,5.646075010299683,5.648369789123535,0.34446215629577637,"[-0.32912081480026245, 0.3577084243297577, -0.126678466796875, -0.10342171788215637, 0.3733466565608978, 0.2346898913383484, 0.14593134820461273, 0.07930813729763031, -0.04223398119211197]",5.855504870414734,5.444997549057007,5.442186594009399,0.4301382601261139,"[-0.3929828405380249, 0.4717475175857544, -0.26804739236831665, -0.150534987449646, 0.5163671970367432, 0.20612400770187378, 0.12055050581693649, 0.23069587349891663, -0.20791654288768768]","[0.6453513129682902, -0.05900449364751914, 0.4754207710982148, -0.564936028946347, -0.7140280575717552, 0.17674964445559627, 0.49543961793128677, 0.20018029347094224]"
19,146420,8.144654088050315,5.693221092224121,4.833384454250336,4.824680387973785,0.16080549359321594,"[-0.5581991076469421, 0.13542190194129944, 0.5594390630722046, 0.12450048327445984, -0.010742515325546265, -0.4587695598602295, 0.2537362277507782, 0.5853760242462158, 0.6347663402557373]",5.210040211677551,4.158269762992859,4.216681122779846,0.15828652679920197,"[-0.5422990322113037, 0.21401339769363403, 0.4611663222312927, -0.02424323558807373, -0.06536823511123657, -0.4486449360847473, 0.21821139752864838, 0.5089507699012756, 0.4246633052825928]","[0.3821440327014938, -0.21873894930390225, -0.15743351717937504, -0.9802876418270574, 0.6692914186504813, -0.6032787952869187, 0.30615906957938677, 0.26419506570002516]"
20,1912,8.14027149321267,5.333493947982788,5.489680767059326,5.3651487827301025,0.12080162763595581,"[-0.161178320646286, 0.23837625980377197, -0.039735279977321625, 0.03413054347038269, -0.037734419107437134, 0.24819061160087585, 0.1295660138130188, 0.15498512983322144, 0.1530112773180008]",5.681188702583313,5.23525595664978,5.205226540565491,0.22706350684165955,"[-0.2812969386577606, 0.5014157891273499, -0.23665851354599, 0.19344982504844666, 0.02000334858894348, 0.42945265769958496, 0.08178716152906418, 0.14582669734954834, 0.011017024517059326]","[-0.029781964449836273, -0.9422399269024349, -0.4783033839110524, 0.8178917357844782, -0.94213284802828, -0.23078272011974765, 0.494952081443651, -0.9898769297772443]"
21,5139,8.108843537414966,5.226758718490601,4.88382875919342,4.95741993188858,0.24370726943016052,"[-0.38073062896728516, 0.26241669058799744, 0.389876127243042, 0.21991318464279175, -0.03338181972503662, -0.11515099555253983, 0.1908283233642578, 0.18212959170341492, 0.3761158883571625]",4.950142800807953,5.0044262409210205,4.998919069766998,0.08886858075857162,"[-0.5013973712921143, 0.24918422102928162, 0.6371632814407349, 0.22773048281669617, -0.06632235646247864, -0.014521842822432518, 0.23575496673583984, 0.6169869303703308, 0.021788068115711212]","[0.8684777262079559, -0.5934030175314524, 0.0377684947804271, 0.7359984837373985, -0.6820003219235629, 0.3550578454316755, -0.23353438947065452, 0.04262954035723032]"
22,223730,8.104089219330856,5.898069143295288,5.614317059516907,5.616644620895386,0.24855759739875793,"[-0.25646620988845825, 0.37895652651786804, 0.061203308403491974, -0.03202514350414276, 0.3355627655982971, 0.038809262216091156, 0.15479451417922974, 0.08057698607444763, 0.147699236869812]",5.810508728027344,5.6017667055130005,5.608721375465393,0.3091534972190857,"[-0.18225058913230896, 0.3229425847530365, -0.09862294048070908, -0.02932572364807129, 0.3287622034549713, -0.05806579440832138, 0.1206873431801796, -0.04487984627485275, 0.08292766660451889]","[-0.48024837987712576, 0.2327534068096908, -0.5828836952156147, -0.5227193127036387, -0.43924474354748444, -0.2880514019855538, 0.9882792004092598, 0.9726573284406332]"
23,941514,8.1,5.880767107009888,5.4282015562057495,5.47641396522522,0.18940766155719757,"[-0.42382538318634033, 0.21498793363571167, 0.2966617941856384, -0.08265706896781921, 0.294752299785614, -0.009198328480124474, 0.1964765042066574, -0.0020169615745544434, 0.3813839256763458]",5.5302345752716064,5.128747224807739,5.095928907394409,0.19852203130722046,"[-0.47646594047546387, 0.442870169878006, 0.09300896525382996, 0.0034301429986953735, 0.3919609487056732, -0.0059994887560606, 0.16523657739162445, 0.020994924008846283, 0.21315765380859375]","[0.9783307716591998, -0.2275293207437974, 0.539251593897677, -0.21479818858142075, -0.42656031025900143, -0.6792076422398672, 0.5770019443147827, 0.46191389442986064]"
24,162,8.098765432098766,5.788171887397766,5.1684921979904175,5.269911885261536,0.48819124698638916,"[-0.11601737886667252, 0.027356768026947975, 0.10203837603330612, -0.2476581335067749, 0.3294309377670288, 0.0552331879734993, 0.17664138972759247, 0.37227514386177063, 0.07289595156908035]",5.708401203155518,5.000902414321899,5.162420272827148,0.2614065408706665,"[-0.3122369945049286, 0.40121889114379883, -0.3631543815135956, -0.07250235974788666, 0.4436003267765045, 0.1905582845211029, 0.09169231355190277, 0.05932100862264633, 0.12569697201251984]","[-0.7059260601919717, -0.26812409705503715, 0.13169925268796545, -0.7074253208005354, 0.6070259289796924, 0.2111854727301259, 0.06815144435846765, 0.14455594997577292]"
25,93797,8.092391304347826,5.583529472351074,4.917557239532471,4.921833574771881,0.11838629096746445,"[-0.16776087880134583, 0.32278382778167725, 0.34266331791877747, 0.21345728635787964, 0.35225844383239746, 0.21784594655036926, 0.2242864966392517, 0.287488728761673, -0.10506559908390045]",5.228768587112427,4.787072539329529,4.669183194637299,0.10250282287597656,"[-0.3325513005256653, 0.43208548426628113, 0.3642022907733917, 0.3715340793132782, 0.30072036385536194, 0.3960570991039276, 0.25298985838890076, 0.360470175743103, -0.1880740225315094]","[-0.1453116874514626, 0.03712736848523712, -0.6998024985031566, -0.884477651158833, -0.17105894145907619, -0.05015344026656998, -0.7793752580665994, 0.25633572526143866]"
26,8266,8.090579710144928,5.179566144943237,5.043380260467529,5.041146278381348,0.0736798346042633,"[-0.09531823545694351, 0.18836629390716553, -0.15512102842330933, -0.008786916732788086, 0.3860170543193817, 0.3288475275039673, 0.10364073514938354, 0.23070043325424194, 0.037186384201049805]",5.514935255050659,5.050941109657288,5.1142144203186035,0.03431299701333046,"[0.14695054292678833, -0.3099003732204437, -0.0013849139213562012, -0.5155414342880249, 0.46262502670288086, -0.03875506669282913, 0.13648106157779694, 0.13602092862129211, 0.07820439338684082]","[-0.4746652677113945, 0.9884379375418801, -0.42049659677476803, -0.9491589631759796, 0.259111219617294, 0.6743445839729241, -0.6378335293223567, -0.4805012957263779]"
27,820923,8.074257425742575,6.005363464355469,5.41297972202301,5.3458404541015625,0.1672099232673645,"[-0.9880573749542236, 1.3240687847137451, -0.3668063282966614, 0.5359916687011719, 0.5746771097183228, 0.4956182837486267, 0.055557481944561005, 0.5022937655448914, 0.00786733627319336]",5.7488614320755005,5.468153953552246,5.265985727310181,0.05193358659744263,"[-1.1815053224563599, 1.5070586204528809, -0.5306923389434814, 0.5545636415481567, 0.5533475875854492, 0.5849812030792236, 0.057137131690979004, 0.9601108431816101, -0.6559454798698425]","[-0.82435865874639, 0.8973763836042905, 0.1555373693142479, 0.9075786043934255, -0.5959436188446416, 0.02599372357415053, -0.4923158629682116, 0.6030185522487717]"
28,166567,8.072874493927126,5.625990033149719,5.54574191570282,5.644120573997498,0.17129890620708466,"[0.03972779959440231, -0.2410089671611786, 0.5786945223808289, -0.4032785892486572, 0.16966304183006287, -0.012937640771269798, 0.24483366310596466, 0.4421437680721283, 0.19699326157569885]",5.925978422164917,5.559620261192322,5.614414811134338,0.21157263219356537,"[0.06557296216487885, -0.16310372948646545, 0.39933741092681885, -0.31064373254776, 0.15717031061649323, 0.018055999651551247, 0.22085335850715637, 0.4287621080875397, -0.0671740472316742]","[0.8012780655083624, 0.7634462193072862, 0.6454155352432525, -0.028616896820922166, 0.15281351678356336, 0.780335609601279, 0.3779881601835622, -0.16197682890969922]"
29,429277,8.06392694063927,6.445341110229492,5.753891468048096,5.662553906440735,0.6864758133888245,"[0.02181958220899105, 0.29866790771484375, -0.01920769363641739, 0.16245988011360168, 0.1666250377893448, 0.03839791566133499, 0.1377197504043579, -0.3438139259815216, 0.1579180806875229]",6.213167905807495,5.648190379142761,5.613226294517517,0.6512444019317627,"[0.10969028621912003, 0.31484702229499817, 0.36486905813217163, 0.4235205352306366, 0.12779565155506134, 0.16627085208892822, 0.19003020226955414, -0.18539899587631226, 0.17569082975387573]","[0.4975891277337059, -0.1622359049052684, -0.24737952954770348, 0.9401765427203177, -0.9487205483503411, 0.7792356171467529, -0.22065323201663922, -0.6474532106576854]"
30,34000,8.058394160583942,5.760765075683594,4.714018702507019,4.752390384674072,0.41953733563423157,"[-0.190277099609375, 0.6127316355705261, -0.0414399728178978, -0.03148949146270752, 0.7431503534317017, 0.20792710781097412, 0.05427589267492294, 0.1425592601299286, -0.003890637308359146]",5.749555230140686,4.725457727909088,4.901255667209625,0.5998035073280334,"[-0.5239149928092957, 1.172656536102295, -0.23015248775482178, 0.37696483731269836, 0.6971489191055298, 0.49324434995651245, 0.02199527621269226, -0.3413243293762207, 0.24219533801078796]","[-0.9507410463748043, -0.9190733462698428, 0.09764212273493178, 0.8624724518502271, -0.9985717897256896, 0.12413428159713424, 0.9310444513325264, -0.07653697801402415]"
31,952960,8.055944055944057,6.190829277038574,5.430080890655518,5.572841763496399,0.15676073729991913,"[-0.18952322006225586, 0.21977385878562927, 0.29262277483940125, -0.3035028278827667, 0.6250821352005005, 0.2811351716518402, 0.22036591172218323, 0.15903913974761963, 0.02739807963371277]",5.691019296646118,5.407730937004089,5.486215353012085,0.19847463071346283,"[-0.02793261408805847, 0.028053829446434975, 0.450588196516037, -0.34621745347976685, 0.553824245929718, 0.1762596219778061, 0.2230316400527954, 0.14615032076835632, 0.00572098046541214]","[0.7241381380018694, -0.3672875586383104, 0.15900212634117206, 0.32539413284689767, 0.46574330388266283, -0.45689277119670857, -0.6199793766702935, 0.28525499563267753]"
32,603787,8.048543689320388,5.062863230705261,5.029930472373962,5.0374555587768555,0.027906550094485283,"[-0.6823800206184387, 1.3230282068252563, -0.16144388914108276, 0.897986888885498, 0.5287207961082458, 0.3988368809223175, 0.135774165391922, -0.17398452758789062, 0.391162633895874]",4.877317845821381,4.865643084049225,4.919226169586182,0.0037534073926508427,"[-0.9952799081802368, 1.3642215728759766, -0.02500341087579727, 0.8137733936309814, 0.44165316224098206, 0.21569035947322845, 0.21777686476707458, 0.14693108201026917, 0.6041954159736633]","[0.317309877573398, 0.1811683862642084, 0.18288650502180714, -0.9583547360105349, 0.7754246903903137, 0.20322130194663246, 0.010491166099047433, -0.6598916177231464]"
33,71,8.044943820224718,4.763615131378174,4.67003732919693,4.669373631477356,0.2578132748603821,"[-0.20445019006729126, 0.4307636022567749, -0.10620557516813278, 0.11491522192955017, 0.6401162147521973, 0.079932801425457, 0.11228951811790466, 0.2468128204345703, -0.1821892410516739]",4.815225601196289,4.832128584384918,4.827709197998047,0.15585210919380188,"[-0.29421761631965637, 0.6132515072822571, -0.26927006244659424, 0.22023680806159973, 0.5872990489006042, 0.16453763842582703, 0.07413717359304428, 0.26333796977996826, -0.4410223662853241]","[0.629201595601151, -0.05013954068708659, 0.35772883491725893, -0.2448932796209704, -0.7852130035989566, 0.25002615466568967, 0.8768262889028373, 0.9690237329017737]"
34,438768,8.043956043956044,5.416048169136047,4.986929893493652,4.859011769294739,0.01871649920940399,"[-0.18985706567764282, -0.025791363790631294, 0.23583486676216125, -0.5720765590667725, 0.7003089189529419, 0.23872110247612, 0.2632431387901306, -0.07813376933336258, 0.41024887561798096]",5.707463026046753,5.279528498649597,5.243279337882996,0.018735947087407112,"[-0.11285888403654099, -0.08334152400493622, 0.38429075479507446, -0.5272897481918335, 0.6232476830482483, 0.2121581882238388, 0.2918955087661743, -0.10620757192373276, 0.4692879319190979]","[0.46007945639932557, 0.5788944027971095, -0.4126984179641229, 0.6366609101144511, -0.0018503119701123172, 0.7035264085958755, 0.9760764270205589, -0.41709956394063674]"
35,429294,8.043478260869565,6.207386255264282,5.360974073410034,5.488727688789368,0.3268831670284271,"[0.016517341136932373, 0.22265517711639404, 0.011167943477630615, -0.0797656774520874, 0.2741779386997223, -0.10738786309957504, 0.1289733350276947, -0.18542885780334473, 0.027531102299690247]",5.812786817550659,5.113093256950378,5.185182690620422,0.23488417267799377,"[-0.048754915595054626, 0.32442834973335266, -0.0124736949801445, 0.13057032227516174, 0.19987870752811432, -0.20790508389472961, 0.13119345903396606, -0.01569969207048416, 0.09569640457630157]","[-0.5762558844204533, -0.9139124147573412, -0.7102906982801203, 0.9204638726529142, -0.2237443773184411, 0.7123565531842966, -0.5552649695576786, -0.7367835264781117]"
36,14852,8.043010752688172,5.995706915855408,4.3519726395606995,4.237871766090393,0.8929097652435303,"[-1.2982362508773804, 1.5218396186828613, -0.25090235471725464, 0.9752646684646606, 0.2164742648601532, 0.4502352774143219, 0.17395153641700745, -0.21859431266784668, 0.7379899621009827]",5.943534970283508,4.204379916191101,4.075315594673157,0.7018111348152161,"[-1.2634186744689941, 1.5443756580352783, -0.4419674277305603, 0.887324333190918, 0.42863166332244873, 0.47769612073898315, 0.10003839433193207, 0.04292190074920654, 0.4250013530254364]","[0.8480132005404359, -0.8498290857690951, -0.10749299322401207, -0.15296874634222757, -0.0028179487016228855, -0.20774144105178305, -0.10886328310094284, 0.8070998191998713]"
37,473436,8.042105263157895,5.488710403442383,5.526131987571716,5.491946339607239,0.2664814591407776,"[-0.27156031131744385, -0.046494632959365845, 0.6342489719390869, -0.31578707695007324, 0.13900130987167358, 0.049457184970378876, 0.24502259492874146, -0.13306164741516113, 0.7005671262741089]",5.416058301925659,5.326140522956848,5.292156934738159,0.3908490240573883,"[-0.4039649963378906, 0.27395564317703247, 0.4223501682281494, -0.09421172738075256, 0.33003437519073486, 0.16274328529834747, 0.2016209065914154, -0.06339595466852188, 0.49548178911209106]","[-0.6723550120212831, 0.5521689735594784, -0.8976825685804677, -0.29386649515375374, -0.6729126287163361, 0.7871070143384453, 0.08613120167380428, 0.00601379345661468]"
38,946,8.039408866995075,5.641295313835144,5.696978569030762,5.684858560562134,0.5167426466941833,"[-0.21659651398658752, 0.2322920560836792, -0.03087826818227768, 0.3221757113933563, 0.24095715582370758, -0.12244481593370438, 0.1617739051580429, 0.6174162030220032, 0.09941311180591583]",5.629908442497253,5.61478316783905,5.63782811164856,0.35002580285072327,"[-0.3957197368144989, 0.48882338404655457, 0.03970994055271149, 0.21566739678382874, 0.27675098180770874, 0.1617240309715271, 0.14845071732997894, 0.5703132152557373, 0.19181418418884277]","[0.9738856514438408, 0.5733612885002874, 0.20550425091844082, 0.6789195240951709, -0.2893760947426076, -0.9044501601773285, -0.956146621194782, 0.24148991622208604]"
