,image_id,orig_ia_pre_score,dist_ia_pre_score,rest_ia_pre_score,orig_ia_pre_styles_change,dist_ia_pre_styles_change,rest_ia_pre_styles_change,orig_ia_pre_styles_change_strength,dist_ia_pre_styles_change_strength,rest_ia_pre_styles_change_strength,distance_to_orig
10,pexels-photo-1544726_0_-1_0_0_-2.jpeg,0.7744172811508179,0.2101332545280456,0.4263473749160766,"[0.0069895461201667786, 0.28099870681762695, 0.3236972391605377, 0.1375097930431366, 0.34308767318725586, 0.13849830627441406, 0.17438676953315735, 0.08047594130039215, -0.2055475115776062]","[-0.18746709823608398, 0.29689595103263855, 0.1188054233789444, -0.20627394318580627, 0.39189136028289795, 0.00809035636484623, 0.17426742613315582, -0.030737124383449554, -0.020848557353019714]","[-0.14149945974349976, 0.2583846151828766, -0.047067515552043915, -0.10504460334777832, 0.333041250705719, -0.10180731862783432, 0.14560483396053314, -0.27423280477523804, 0.13109171390533447]",0.1879101652238104,0.1594752489278713,0.1708637906445397,0.2410199410618041
11,pexels-photo-2898870_0_0_3_-4_-1.jpeg,0.4185633063316345,0.2855390310287475,0.4564191699028015,"[-0.04084662348031998, 0.28716135025024414, 0.3273138999938965, 0.18991947174072266, 0.3273835778236389, 0.3931695520877838, 0.16317111253738403, -0.16229692101478577, 0.12890544533729553]","[-0.024673111736774445, 0.08753149956464767, 0.4330677390098572, 0.08251067996025085, 0.3673931658267975, 0.21523438394069672, 0.19251087307929993, -0.08486071974039078, 0.21780475974082947]","[-0.09469490498304367, 0.14632907509803772, 0.6267005801200867, 0.17506584525108337, 0.29184746742248535, 0.24956732988357544, 0.21285992860794067, -0.031072847545146942, 0.22282177209854126]",0.2244631060295634,0.1895096591777271,0.2278844167788823,0.0926908062348377
12,pexels-photo-1254875_-1_0_0_-3_-2.jpeg,0.6534106135368347,0.6099140644073486,0.7526952624320984,"[-0.6182200312614441, 0.8677278757095337, -0.7299932241439819, 0.32324984669685364, 0.3618350625038147, -0.21839269995689392, 0.036467187106609344, -0.12985113263130188, 0.3194071054458618]","[-0.34477531909942627, 0.3735886812210083, -0.5893738269805908, -0.06693927943706512, 0.3856325149536133, -0.4353097975254059, 0.03715693950653076, -0.08703429251909256, 0.08149100840091705]","[-0.2697247266769409, 0.38470932841300964, -0.4450649619102478, 0.15025916695594788, 0.36189377307891846, -0.3367747664451599, 0.03423437476158142, -0.005233205854892731, -0.052295513451099396]",0.4005715739395883,0.2668112955159611,0.2266877575053109,0.2288504565851865
13,pexels-photo-1845210_0_0_2_-3_0.jpeg,0.4001523554325104,0.5384081602096558,0.6449246406555176,"[-0.23188453912734985, 0.3658883273601532, -0.2837445139884949, 0.1938762068748474, 0.6672730445861816, -0.2987208366394043, 0.11570335179567337, -0.609879732131958, 0.2816149890422821]","[-0.33660560846328735, 0.3622170686721802, 0.02461615949869156, 0.29275497794151306, 0.3860883116722107, -0.28740546107292175, 0.17599773406982422, -0.27479031682014465, 0.3269965946674347]","[-0.31374111771583557, 0.3334183394908905, -0.04842490702867508, 0.19279995560646057, 0.4261382520198822, -0.328408420085907, 0.1419822871685028, -0.35210925340652466, 0.2683236598968506]",0.3387317268384827,0.274163581430912,0.2672606880466143,0.0788405259048133
14,pexels-photo-1254472_0_0_1_-2_-2.jpeg,0.7805424928665161,0.7224181890487671,0.8105344176292419,"[-0.29689180850982666, 0.16892099380493164, 0.5209302306175232, -0.10603585839271545, 0.18285994231700897, -0.29575100541114807, 0.17872758209705353, 0.02011583000421524, 0.3596888482570648]","[-0.5129773020744324, 0.2562750279903412, 0.759517252445221, -0.005739182233810425, 0.27690497040748596, -0.35239875316619873, 0.22781461477279663, -0.02464994043111801, 0.6839147806167603]","[-0.6278668642044067, 0.33494123816490173, 0.5367605686187744, 0.08826988935470581, 0.20061640441417694, -0.5032196044921875, 0.20888493955135345, -0.12147767096757889, 0.7577061653137207]",0.2366580110457208,0.3444657582375738,0.3755270383424229,0.1656633903474693
15,pexels-photo-1936114_0_0_0_-4_-2.jpeg,0.1128803715109825,0.0869962349534034,0.0878753811120987,"[0.13683480024337769, 0.20448945462703705, 0.7795953154563904, 0.33457598090171814, 0.47431594133377075, 0.1416461318731308, 0.21990498900413513, 0.46697312593460083, 0.023425251245498657]","[0.07379449158906937, 0.22517870366573334, 0.5859360694885254, 0.3959193527698517, 0.3686618208885193, 0.1674819439649582, 0.21226412057876587, 0.6642930507659912, -0.1569572538137436]","[0.15036480128765106, 0.08145549893379211, 0.6145892143249512, 0.29559800028800964, 0.37127822637557983, 0.10695653408765793, 0.20574384927749634, 0.6281959414482117, -0.23665523529052734]",0.3090845545132955,0.3167207563916842,0.2989819223682086,0.2017087904645381
16,pexels-photo-1803469_-1_0_1_-3_-1.jpeg,0.7302455306053162,0.8375405669212341,0.8761407732963562,"[0.27548474073410034, -0.0055809635668993, 0.15475469827651978, 0.3097160756587982, 0.09246876835823059, 0.024887094274163246, 0.15446186065673828, -0.18299371004104614, 0.10002601146697998]","[0.1144101545214653, 0.028084969148039818, 0.09389319270849228, 0.334460586309433, -0.07565614581108093, -0.14382216334342957, 0.14656388759613037, -0.22232875227928162, 0.20970198512077332]","[0.11804495751857758, 0.007288796827197075, -0.037561751902103424, 0.32562610507011414, -0.020468533039093018, -0.24448293447494507, 0.11810395866632462, -0.1985340714454651, 0.09448246657848358]",0.144485991448164,0.1521024263153473,0.1293992861691448,0.044952919163456
17,pexels-photo-119597_0_0_3_0_-1.jpeg,0.3007507026195526,0.2715427577495575,0.385314017534256,"[-0.1032838448882103, 0.2863684594631195, -0.004472456872463226, 0.0772363543510437, 0.3277263641357422, -0.020791666582226753, 0.13455235958099365, -0.2689402997493744, 0.2768681049346924]","[-0.190110981464386, 0.366713285446167, -0.06768123060464859, 0.10549020767211914, 0.2993975579738617, -0.006358731538057327, 0.1299435794353485, -0.2105589210987091, 0.2466506063938141]","[-0.0006532743573188782, 0.07500134408473969, 0.1286906599998474, 0.0039606839418411255, 0.2682981491088867, -0.12329511344432831, 0.1619635969400406, -0.3402404189109802, 0.41804152727127075]",0.1666933233953184,0.180322789069679,0.1689049742288059,0.061783478270366
18,pexels-photo-607174_-1_0_0_-4_0.jpeg,0.4532339572906494,0.3670688271522522,0.5468863844871521,"[0.02897251397371292, 0.23898202180862427, -0.4204587936401367, -0.04471307992935181, 0.22607113420963287, -0.03923722356557846, 0.05999650061130524, -0.45087945461273193, 0.13144713640213013]","[-0.12296231836080551, 0.3181956708431244, -0.8329281210899353, -0.009594663977622986, 0.16018572449684143, -0.2335256189107895, 0.00909513235092163, -0.8801703453063965, 0.3672146797180176]","[-0.13837242126464844, 0.3773728311061859, -0.6719708442687988, -0.018273383378982544, 0.3158559203147888, -0.12453252822160721, 0.020983606576919556, -0.7152194976806641, 0.292415052652359]",0.182306428750356,0.3259858083393838,0.2972217872738838,0.0916020750300696
19,pexels-photo-2928006_-1_0_0_-2_0.jpeg,0.3300834894180298,0.2782752215862274,0.3284873068332672,"[-0.13158142566680908, 0.3945414125919342, -0.19802063703536987, 0.08844998478889465, 0.4962354898452759, -0.105354443192482, 0.0964164286851883, 0.13902419805526733, -0.18280614912509918]","[0.15787674486637115, 0.27858966588974, 0.016771502792835236, 0.19780832529067993, 0.5968302488327026, 0.19998522102832794, 0.09320580959320068, -0.21404865384101868, -0.04126780852675438]","[0.1984730064868927, 0.2964383661746979, -0.10100989788770676, 0.24985048174858093, 0.49860650300979614, 0.17694951593875885, 0.06572142243385315, -0.3065676689147949, 0.035258784890174866]",0.2036033521095911,0.1995982200735145,0.2143195163872507,0.1503142429424336
20,pexels-photo-1623140_0_-1_3_-3_0.jpeg,0.3174910247325897,0.1617967337369918,0.2385846525430679,"[0.2587655186653137, -0.36313560605049133, 0.31566107273101807, -0.19353830814361572, -0.03510943055152893, -0.32877957820892334, 0.19430451095104218, -0.0763038918375969, 0.5417582392692566]","[-0.1789606213569641, 0.3774537146091461, 0.014335915446281433, 0.23159974813461304, 0.2372051626443863, 0.19119785726070404, 0.16422723233699799, -0.12142268568277359, 0.18649937212467194]","[-0.0956152006983757, 0.24339687824249268, 0.123722143471241, 0.11885291337966919, 0.2283908575773239, 0.15319368243217468, 0.16972410678863525, 0.08931536227464676, 0.10944604873657227]",0.256372906267643,0.1892113677329487,0.1479619104001257,0.4800951772646941
21,pexels-photo-1451144_-1_0_0_-1_0.jpeg,0.5776050686836243,0.4723837673664093,0.409425675868988,"[0.052305418998003006, 0.15098929405212402, 0.12949584424495697, -0.014457419514656067, 0.26753246784210205, 0.12629736959934235, 0.1345532089471817, -0.04998553544282913, 0.12982621788978577]","[-0.24782705307006836, 0.4382186233997345, 0.18471339344978333, 0.3532542884349823, 0.313995361328125, 0.276433527469635, 0.145882710814476, -0.14370572566986084, 0.20182479918003082]","[-0.20381256937980652, 0.42396607995033264, 0.021722368896007538, 0.20963147282600403, 0.25356489419937134, 0.28626126050949097, 0.1301221251487732, -0.1563727855682373, 0.06866363435983658]",0.1172714196145534,0.2562061647574107,0.1949019100930955,0.1211295491055174
22,pexels-photo-1686863_-1_-1_2_0_-1.jpeg,0.3419347107410431,0.3252386748790741,0.3616297245025635,"[-0.30726125836372375, 0.09926361590623856, 0.16739201545715332, -0.35739004611968994, 0.23175162076950073, -0.21616408228874207, 0.17498543858528137, 0.2137070894241333, 0.14605127274990082]","[-0.37452635169029236, -0.1263505071401596, 0.26583796739578247, -0.7153710126876831, 0.24591197073459625, -0.4558349549770355, 0.26145434379577637, 0.0827152356505394, 0.2619018256664276]","[-0.2969653606414795, 0.1707579493522644, 0.0468745082616806, -0.3027694821357727, 0.3220694363117218, -0.23580241203308105, 0.17668165266513824, 0.053444765508174896, 0.07724712789058685]",0.2126629377404848,0.3099893521931436,0.1869569660888778,0.1107189406317701
23,pexels-photo-2609107_-1_-1_1_-1_-1.jpeg,0.4740798473358154,0.0166767966002225,0.4703098833560943,"[0.6608980894088745, -0.7266096472740173, 0.6865758895874023, -0.49725785851478577, -0.02082231640815735, -0.24299615621566772, 0.22578884661197662, -0.12917351722717285, 0.563736081123352]","[0.23201817274093628, 0.05032876133918762, 0.3826965391635895, -0.2666966915130615, 0.30905988812446594, 0.175444558262825, 0.2490861713886261, -0.5890786647796631, 0.9836646914482117]","[0.5034255385398865, -0.487758070230484, 0.5433076620101929, -0.34510156512260437, 0.0054387301206588745, -0.1278887689113617, 0.1871912181377411, 0.1069403812289238, 0.270182341337204]",0.4170953780412674,0.3597860154178407,0.2863593639598952,0.6902713302374157
24,pexels-photo-744344_0_-1_0_-1_0.jpeg,0.3483299314975738,0.5086092352867126,0.5441812872886658,"[-0.3613170385360718, 0.7438843846321106, 0.06897743046283722, 0.2689380347728729, 0.45193547010421753, 0.5134443640708923, 0.13511861860752106, -0.30471622943878174, 0.4117302894592285]","[-0.176165372133255, 0.5793302655220032, 0.13185015320777893, 0.2449917197227478, 0.24738313257694244, 0.3995063900947571, 0.11173636466264725, -0.08468159288167953, 0.1703576296567917]","[-0.12551847100257874, 0.5231347680091858, 0.0688604936003685, 0.2866416871547699, 0.1767726093530655, 0.28253650665283203, 0.09541644155979156, -0.047037072479724884, 0.08327506482601166]",0.3622290955649482,0.2384447356065114,0.1876881238487031,0.1079488923313697
25,pexels-photo-2144300_-1_0_-1_-4_-1.jpeg,0.2197267413139343,0.2310105413198471,0.4360705018043518,"[-0.2806224822998047, 0.5914987921714783, -0.08282268792390823, 0.3233276307582855, -0.047368139028549194, 0.4448796510696411, 0.10871387273073196, 0.30486416816711426, 0.060537420213222504]","[-0.154464989900589, 0.6347681879997253, -0.2298274040222168, 0.34184888005256653, 0.07584287226200104, 0.5317816138267517, 0.10939830541610718, -0.0288267582654953, -0.037819646298885345]","[-0.11635089665651321, 0.5050533413887024, -0.15523630380630493, 0.11617782711982727, 0.2179766446352005, 0.4775118827819824, 0.11126291751861572, -0.15006360411643982, 0.023493558168411255]",0.2494038715958595,0.238286517560482,0.2081252195768886,0.1841265944309741
26,pexels-photo-931003_0_0_2_0_-2.jpeg,0.5713008642196655,0.4267489612102508,0.4916595220565796,"[0.33351489901542664, 0.08613277971744537, 0.9601607322692871, 0.1750085949897766, 0.49277961254119873, 0.2444687783718109, 0.21301865577697754, 0.15553277730941772, 0.11175355315208435]","[0.2688693702220917, 0.20305410027503967, 0.49424344301223755, 0.16505393385887146, 0.4491502046585083, 0.32441794872283936, 0.16100971400737762, 0.29463517665863037, -0.1798068881034851]","[0.12060379236936569, 0.1946163773536682, 0.5075214505195618, 0.16516056656837463, 0.2723936140537262, 0.13593590259552002, 0.1889605075120926, 0.2204292118549347, 0.021638154983520508]",0.3080411536826027,0.2822489755021201,0.2030288419789738,0.1265770105158409
27,pexels-photo-1129045_-1_-1_-1_-2_0.jpeg,0.1548184603452682,0.4398580193519592,0.4704891145229339,"[0.2093411087989807, 0.1396321952342987, -0.3584074079990387, -0.18637850880622864, 0.5133321285247803, 0.1765325367450714, 0.04200083017349243, -0.33678269386291504, 0.10054579377174377]","[0.19164255261421204, 0.18956230580806732, -0.3217461109161377, 0.0015940219163894653, 0.2733185291290283, 0.1131507083773613, 0.1010737419128418, -0.36994123458862305, 0.2681143879890442]","[0.20456594228744507, 0.19502194225788116, -0.28157129883766174, 0.007168933749198914, 0.21204587817192078, 0.10154181718826294, 0.08477310836315155, -0.5420873761177063, 0.3386925756931305]",0.2292170226573944,0.2033492881390783,0.2186076525184843,0.1949012637629339
28,pexels-photo-2590585_0_0_2_-4_-2.jpeg,0.3092296123504638,0.3219242691993713,0.4056380093097687,"[0.0034811869263648987, 0.11926594376564026, 0.23695459961891174, -0.08689630031585693, 0.33889442682266235, 0.02858736552298069, 0.19994518160820007, 0.05092994496226311, 0.32026994228363037]","[0.09803313761949539, 0.02483961544930935, 0.24228820204734802, -0.15793606638908386, 0.5171704292297363, 0.02442356012761593, 0.1900704801082611, 0.09746639430522919, 0.16753044724464417]","[-0.07217926532030106, 0.26059210300445557, 0.09484339505434036, 0.04479894042015076, 0.4951915442943573, 0.10921592265367508, 0.17918217182159424, -0.044579945504665375, 0.25876113772392273]",0.1539138768696122,0.168862036946747,0.1732604917552736,0.158042028129783
29,pexels-photo-1181696_0_0_3_-3_0.jpeg,0.910432517528534,0.9055367112159728,0.929999828338623,"[0.024138331413269043, 0.03256528079509735, 0.5666053891181946, 0.008242160081863403, 0.20406001806259155, -0.1825362741947174, 0.21222347021102905, 0.09384186565876007, 0.04445464909076691]","[-0.22683173418045044, 0.10448828339576721, 0.8134896159172058, 0.11531421542167664, 0.19490677118301392, -0.11808506399393082, 0.2797979712486267, 0.14101707935333252, 0.05277492105960846]","[-0.23553109169006348, 0.2069682478904724, 0.8644355535507202, 0.30061253905296326, 0.14397911727428436, -0.03575621545314789, 0.2853603959083557, 0.07909995317459106, 0.006797924637794495]",0.1520741598473655,0.2274117395281791,0.239837893181377,0.0422272048051709
30,pexels-photo-1708547_0_-1_2_-1_-2.jpeg,0.5975245833396912,0.5876657962799072,0.6074386835098267,"[-0.2821948230266571, -0.045788541436195374, 1.1167573928833008, 0.11277547478675842, 0.25994473695755005, -0.1838383972644806, 0.28830042481422424, 0.5117649435997009, 0.5092865228652954]","[-0.8645147085189819, 0.7843984961509705, 0.3885153532028198, 0.47921088337898254, 0.44937843084335327, -0.11871101707220078, 0.12151011824607849, 0.2615964114665985, 0.23886710405349731]","[-0.7108391523361206, 0.6371667981147766, 0.4451729655265808, 0.36964723467826843, 0.42896464467048645, -0.2653483748435974, 0.13746494054794312, 0.21323233842849731, 0.371804803609848]",0.3678501397371292,0.4118558358814981,0.397737916972902,0.2862453478322608
31,pexels-photo-3353620_-1_0_3_-1_-1.jpeg,0.4938163161277771,0.4251669943332672,0.4749543666839599,"[-0.033454425632953644, 0.3097968101501465, 0.19137313961982727, 0.14404848217964172, 0.37337177991867065, 0.035667888820171356, 0.15597230195999146, 0.08724004775285721, -0.003665417432785034]","[0.03374651074409485, 0.284261018037796, 0.05133720487356186, 0.14261212944984436, 0.40360400080680847, 0.010218808427453041, 0.13537847995758057, 0.05076589435338974, -0.18613053858280182]","[0.015046358108520508, 0.3141798973083496, 0.0725749209523201, 0.18850228190422058, 0.43528592586517334, 0.0637420266866684, 0.14081479609012604, -0.005638688802719116, -0.14967486262321472]",0.1482878103852272,0.1442282872481478,0.1539399731490347,0.0887928747325771
32,pexels-photo-112826_-1_-1_-1_-3_-2.jpeg,0.4797538816928863,0.3215153515338897,0.5088327527046204,"[0.14341768622398376, 0.32753753662109375, -0.2127867341041565, 0.37878963351249695, 0.6273396015167236, 0.1480599194765091, 0.030247554183006287, 0.21378016471862793, -0.038331881165504456]","[0.14336755871772766, 0.2161882519721985, 0.035271696746349335, 0.017715930938720703, 0.4884834885597229, 0.11406391113996506, 0.06282289326190948, 0.05376393720507622, -0.06104559451341629]","[0.27514883875846863, 0.050645336508750916, 0.09722123295068741, 0.14844170212745667, 0.3220983147621155, -0.1300075352191925, 0.05292651802301407, -0.045465417206287384, 0.004065409302711487]",0.2355878568357891,0.1325248070061206,0.1251133672065205,0.168017243092498
33,pexels-photo-1894344_0_0_0_-2_-1.jpeg,0.1331689953804016,0.0617103166878223,0.1336352974176406,"[0.08964574337005615, -0.05258204787969589, -0.02707011252641678, -0.41148537397384644, 0.47428518533706665, -0.16700933873653412, 0.14073780179023743, -0.13036593794822693, 0.17666837573051453]","[-0.0003628581762313843, 0.04007729887962341, -0.20159000158309937, -0.33931535482406616, 0.4143020212650299, -0.08481595665216446, 0.13148947060108185, -0.24080109596252441, 0.35770338773727417]","[0.03857383877038956, -0.00549347884953022, -0.13864663243293762, -0.30151790380477905, 0.2777481973171234, -0.005260089412331581, 0.12853960692882538, -0.15244728326797485, 0.28278404474258423]",0.1855388796991772,0.2011619384090105,0.1478901195029417,0.0867145218774806
34,pexels-photo-903711_-1_-1_-1_0_-2.jpeg,0.2868193686008453,0.3559376001358032,0.6604096293449402,"[-0.5633174180984497, 0.7727025151252747, -0.16194280982017517, 0.24128440022468567, 0.21813209354877472, 0.07502207905054092, 0.1523911952972412, -0.25689834356307983, 0.44325634837150574]","[-0.7663853168487549, 1.2001899480819702, -0.4024224281311035, 0.49593421816825867, 0.28135594725608826, 0.1943090260028839, 0.10594087094068527, -0.8012867569923401, 0.7891421318054199]","[-0.17467087507247925, 0.4737045466899872, -0.10097155719995499, 0.07024189829826355, 0.29107147455215454, -0.010536104440689087, 0.11158311367034912, -0.08404617756605148, 0.04481496661901474]",0.320549689233303,0.5596629604697227,0.1512934126787715,0.1627067764157755
35,pexels-photo-1743558_0_-1_2_-1_-1.jpeg,0.8947355151176453,0.8533076643943787,0.8610958456993103,"[0.22072482109069824, 0.20962339639663696, -0.024289466440677643, 0.06757506728172302, 0.1642570197582245, 0.2485857605934143, 0.07046151906251907, 0.24305486679077148, -0.1470848172903061]","[0.04458382725715637, 0.550037145614624, -0.3143768608570099, 0.021533608436584473, 0.27378103137016296, 0.5502156615257263, 0.03465523570775986, 0.24293503165245056, -0.006272748112678528]","[-0.07113049179315567, 0.6499329209327698, -0.43836015462875366, 0.04202410578727722, 0.3308272957801819, 0.6227792501449585, 0.026977360248565674, 0.19264355301856995, -0.028264395892620087]",0.1550729705227745,0.2264879056149059,0.2669932809140947,0.3353140907758712
36,pexels-photo-3624971_-1_0_3_-4_0.jpeg,0.4896522164344787,0.2586194574832916,0.3381571173667907,"[-0.2673989534378052, 0.37167730927467346, 0.11738073080778122, 0.07571613788604736, 0.30864226818084717, 0.24494457244873047, 0.16411779820919037, 0.09469480812549591, 0.20936673879623413]","[-0.07795967906713486, 0.37462112307548523, -0.09383780509233475, 0.15110275149345398, 0.4279996454715729, 0.2755138874053955, 0.12877728044986725, -0.015504829585552216, 0.06891654431819916]","[-0.08417420834302902, 0.30624309182167053, -0.051383115351200104, 0.11406499147415161, 0.34612399339675903, 0.141852006316185, 0.14054743945598602, -0.11625085026025772, 0.11016744375228882]",0.2059932574629783,0.1793592828843328,0.1567563489079475,0.0887680632900247
